真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
2837.4293,2821.8192599999998,2822.32787,2836.125229999999,2837.6733600000002,2834.7080900000005,2827.2629800000004,2828.39798,2826.53579,1142.5181840792638,1.006085388445389
2823.106,2838.8491,2838.86569,2830.52589,2830.4879,2831.43667,2833.66964,2829.19401,2826.8394200000007,2232.2700735039216,1.408024767050689
2842.2142,2820.74873,2825.47942,2836.80268,2824.9330900000004,2818.5687500000004,2819.28217,2818.5522499999997,2813.9933599999995,2356.0105443874027,1.5621205509810336
2811.035,2836.42596,2830.6008599999996,2834.09853,2833.6187,2825.72213,2821.8313000000003,2823.14772,2822.02091,4136.855926332447,2.1434269859110446
2802.9787,2814.75034,2821.74206,2822.80898,2825.72886,2825.8035499999996,2826.70353,2831.88615,2829.2136999999993,5724.059212082356,2.451245756328571
2784.2783,2803.3348399999995,2789.7745,2773.13116,2764.4470300000003,2763.8070999999995,2759.63526,2753.57643,2751.48239,824.025445990841,0.902831760073973
2788.3141,2777.39843,2772.02134,2755.60953,2740.5488600000003,2725.8936000000003,2712.64606,2711.3351699999994,2707.5743199999997,90.03259556323827,0.29853060236433115
2765.8066,2772.3456699999997,2778.2234099999996,2778.25092,2762.60884,2744.53566,2736.02408,2734.1088799999998,2722.4750300000005,856.0433031190308,0.9758116799751801
2736.4876,2779.336869999999,2771.6909100000003,2765.5998100000006,2749.65971,2741.86773,2731.3447200000005,2736.22524,2728.33579,908.3257251625276,0.9508273901041362
2744.1921,2737.6659,2738.5578699999996,2728.1449000000002,2725.4359400000003,2708.1535999999996,2711.41115,2709.4612,2702.03696,566.9646710293287,0.7486290187205235
2721.7952,2724.0189899999996,2715.48593,2724.61741,2736.03879,2717.17957,2723.4859400000005,2747.80747,2735.5386700000004,2199.146375656178,0.9079588797769033
2717.1231,2715.4559000000004,2725.09348,2752.5975799999997,2730.2444600000003,2705.0838799999997,2696.75068,2704.4139999999998,2682.39914,9549.764153950606,2.291858509505208
2704.0896,2725.5858200000002,2750.2738799999997,2705.181,2708.9788000000003,2720.15893,2722.9128399999995,2726.561489999999,2710.5052399999995,17116.999106809715,3.204501518121281
2717.2813,2703.17264,2699.06283,2688.78541,2685.8515400000006,2683.864,2666.89898,2653.2962500000003,2644.4310699999996,51226.45163218127,5.754620682086617
2736.0222,2725.1438399999997,2750.2498000000005,2737.7355299999995,2715.59622,2716.0514900000003,2717.6318399999996,2720.42258,2717.5834499999996,81596.54152535908,6.5690552241173945
2736.8139,2715.4150000000004,2705.1571400000003,2694.11092,2691.8619799999997,2683.1975,2670.1372,2671.40848,2660.22812,184801.42629207432,10.393420887082417
2748.9177,2715.45208,2721.3745399999993,2737.6571699999995,2731.0961599999996,2714.5294700000004,2706.6954400000004,2704.81415,2711.2604899999997,196376.3129260347,11.3614743205923
2863.1255,2719.69381,2725.83622,2728.9564499999997,2740.68864,2712.4757500000005,2712.5019,2705.0202199999994,2700.64654,238217.74220807236,13.421647606574297
2896.3057,2832.1681200000003,2845.2735700000003,2831.15722,2812.94159,2808.43418,2811.4770199999994,2809.316,2807.8277,180406.53668446545,11.538419008295316
3000.9526,2867.5628800000004,2832.1838500000003,2845.7391,2838.6257400000004,2841.1486899999995,2842.1625499999996,2842.0684300000003,2836.4863,184422.60722931608,12.266868653764172
3087.5286,2980.9897900000005,2980.5056099999997,2958.9289300000005,2955.2167000000004,2965.37733,2971.6466799999994,2965.58413,2976.3444100000006,104762.18728221767,9.152648158981712
3336.4974,3114.8227199999997,3102.35804,3037.9364099999993,3054.66747,3069.114,3050.76576,3013.1850699999995,3010.91443,57259.18254980694,6.951809965381724
3489.7751,3350.11248,3343.3458699999996,3363.2910599999996,3334.62735,3335.7591100000004,3363.5061300000007,3361.512,3359.6764900000003,16798.199433789836,3.7092079312584167
3258.8578,3580.0867600000006,3711.96771,3736.318009999999,3822.7757300000003,3892.25187,3959.41594,4011.8307,4072.6075100000003,405919.72766820184,18.9294324160379
3301.9259,3313.5737999999997,3327.8519800000004,3277.2194900000004,3255.78083,3286.1320700000006,3299.13554,3291.39205,3284.9941,5026.265677576071,1.7269268494725887
3217.7377,3327.9051499999996,3343.26328,3302.28623,3343.4352,3395.2508199999997,3432.2045,3406.4507,3381.1800900000003,19238.031012664498,4.031436686842489
3284.3225,3140.6363499999998,3159.6629999999996,3202.2153200000002,3220.3460199999995,3247.3842700000005,3269.2702099999997,3269.01132,3263.7490699999994,3373.5005156759667,1.1839683699058652
3201.2919,3319.1418999999996,3379.5695900000005,3392.3755900000006,3357.9143400000003,3336.2270900000003,3300.23597,3319.40346,3344.0731800000003,14160.779974538158,3.0193887922006146
3202.948,3183.2671,3148.02927,3172.7249800000004,3133.36945,3087.24816,3074.59404,3070.3262,3070.80609,26860.63618687186,4.303240839609077
3169.3843,3232.4932600000006,3279.1014700000005,3315.9154000000003,3284.04248,3274.47821,3293.8213599999995,3327.8657200000002,3340.57295,1087.010768296699,0.8406077204808488
3261.5633,3146.85733,3147.28204,3125.592890000001,3129.8132399999995,3141.6757399999997,3151.1366399999997,3157.92669,3168.26189,20698.827347092218,4.324529057059731
3268.11,3303.6276700000003,3298.3650899999993,3283.46611,3275.2593699999993,3228.48321,3225.83887,3269.80799,3286.95382,2109.7735783279472,1.0504011116232246
3285.8669,3258.7236700000003,3262.33818,3254.8492399999996,3229.1679200000003,3224.63628,3238.26678,3235.96783,3235.5502800000004,2838.366504247663,1.455201671679087
3302.8028,3307.02588,3260.8682499999995,3250.22465,3271.2578899999994,3290.5237,3277.1966,3263.2933000000003,3260.6734600000004,746.9484143638963,0.6329021698892535
3280.2625,3270.7255300000006,3275.0454100000006,3263.7069899999997,3228.6830199999995,3227.97685,3243.17271,3260.0588099999995,3249.43692,1761.9024976103342,1.130636549561446
3299.7003,3250.8479,3273.5966900000003,3249.66513,3223.6066100000007,3227.48985,3243.50241,3233.0764200000003,3232.4120000000003,5163.795414556729,1.8409420246433883
3322.1975,3230.7957799999995,3241.5431200000003,3251.75636,3243.8385399999997,3259.2757800000004,3254.7663900000002,3255.7971500000003,3252.1426,6206.7176499501165,1.9356787596112897
3286.407,3263.0558100000007,3241.0856799999997,3273.59524,3272.2906300000004,3263.51919,3253.06477,3239.45137,3243.5086,11721.022197984583,2.231799749107831
3266.2378,3263.0502000000006,3276.8301999999994,3292.6279000000004,3249.58739,3242.16823,3245.43742,3218.79947,3210.62518,20759.5844146143,3.1590327400281235
