真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3168.896,3138.9,3113.374799999999,3125.1050000000005,3113.9643000000005,3103.1213999999995,3098.6677,3082.6871,3084.6612,4785.97003417876,1.7926734948315748
3163.179,3158.59,3114.946,3113.0362999999998,3124.2517999999995,3108.8668000000002,3124.3646,3112.6261000000004,3106.443,2748.340211592491,1.3515946110395465
3136.633,3105.302,3139.9599999999996,3112.7039999999993,3143.559,3155.5663,3145.7439,3140.103,3141.1784,1141.8389808824984,0.9828784875400389
3131.111,3112.9399999999996,3126.09,3113.3200000000006,3099.6336,3060.2175999999995,3034.443600000001,3021.0573,3010.7776999999996,7405.823422732481,2.398244019369393
3138.293,3158.8184,3145.3604,3150.2803000000004,3145.5712999999996,3131.4473000000003,3130.4671,3118.6046,3112.8833999999997,1410.059746114997,1.1059904522106356
3190.321,3137.8201,3143.7826000000005,3151.3738000000003,3146.3828000000003,3138.8091,3134.9839999999995,3141.5361999999996,3134.0464,2014.2574717824764,1.2801771553963086
3208.081,3192.3821,3232.6557000000003,3236.8683,3239.0670999999998,3245.1816,3240.9531999999995,3233.6245999999996,3244.8035,15408.846284451207,3.594521726050211
3180.158,3217.4172000000003,3212.7078000000006,3197.0812,3223.5629999999996,3245.1962,3246.8414999999995,3250.2326999999996,3244.7867999999994,17488.58517556742,3.9335028944131434
3159.052,3193.6489,3246.2984,3258.5722,3271.989,3267.9539000000004,3249.8609000000006,3229.4173,3238.929,22701.580201865036,4.620423817771194
3110.648,3128.8428000000004,3158.459999999999,3137.3399999999992,3143.9648000000007,3145.1173,3139.9321000000004,3136.2229,3136.2302000000004,2815.4190444037345,1.4338981394368389
3066.796,3113.2418,3102.5377999999996,3107.7194,3070.9823,3078.4163,3089.4653000000003,3098.1248999999993,3083.0906,562.4082800849989,0.5877279055591589
3091.398,3059.9523999999997,3050.1288999999997,3037.7790999999997,3039.4175,3038.3244000000004,3038.4379,3023.0914,2998.0639,3973.119901946267,1.883983895379712
3117.376,3070.5430000000006,3063.5751999999993,3066.969,3117.5461999999998,3134.6690000000003,3133.6706000000004,3137.6572,3129.9141999999997,1444.0331179399955,0.997738835719284
3071.542,3132.9992,3129.2075999999997,3136.4602,3138.7415,3139.0433,3131.7864,3142.0247,3143.9091,2514.9060797799825,1.494376550747391
3068.012,3070.3139999999994,3116.9444999999996,3116.4314,3122.5150999999996,3121.4321,3114.0778,3099.5632,3095.0464999999995,630.3830417449907,0.5703612804461621
3128.927,3073.6539999999995,3112.4717999999993,3116.8233,3115.4784999999997,3125.8231,3128.1974,3134.0938,3131.4488,1319.9229436037526,1.0337670839054167
3117.973,3154.5473999999995,3169.4557999999997,3159.5166,3133.4621,3140.4228000000003,3150.4121,3120.9252,3117.7743,3276.3400218687284,1.6911466988519264
3075.03,3139.6140000000005,3138.315,3148.5489,3151.9222,3153.0801999999994,3138.1315999999997,3146.1812999999997,3143.6053999999995,2348.9133475624894,1.3480566951530815
3082.231,3095.5104000000006,3110.5522000000005,3126.9264,3126.424,3129.5793,3138.9736,3139.9501999999998,3141.4437,623.0104821925041,0.7442286585077003
3081.177,3117.1699999999996,3136.712,3140.7452,3148.6034,3157.9821,3159.7398999999996,3147.9053,3141.537,797.8327708887431,0.7457068128741944
3100.858,3128.1699999999996,3157.4300000000003,3162.0585,3164.5152,3173.3956000000003,3176.5643,3181.2308000000003,3180.1708000000003,797.2011889275072,0.6518384607019233
3091.033,3133.1974,3126.1785999999993,3170.1228,3179.6376999999998,3181.6301999999996,3190.9423,3194.2213999999994,3194.2605999999996,451.49502103749893,0.5530885664126174
3136.644,3070.61,3070.966700000001,3045.8574,3021.8260999999993,3019.6870999999996,3019.2334,3016.6183999999994,3017.6816000000003,18389.902110768773,4.133426640246462
3161.497,3140.0600000000004,3156.6496,3145.1169,3139.1002,3150.4306000000006,3137.6137,3132.7273999999998,3132.4921999999997,908.4237144074995,0.8434991553221058
3159.15,3163.5299999999997,3172.6124000000004,3174.7709999999997,3179.6744,3187.2146000000002,3194.1197,3190.2064,3201.6935,271.8291663974978,0.3833598677011707
3174.412,3136.5215999999996,3174.9793,3187.3718000000003,3192.0681999999997,3185.135,3214.3023000000003,3233.8228,3242.4294999999997,1006.8727320387529,0.817296690639978
3163.263,3172.692,3188.510800000001,3194.8389999999995,3182.602,3192.8712000000005,3200.138100000001,3212.6004999999996,3220.2776000000003,256.0548134125078,0.36390588415183894
3174.032,3156.8938000000003,3158.5100000000007,3139.5904,3140.3704,3139.879,3134.8932,3130.3285,3131.2294,2510.661285826247,1.364209044013601
3192.118,3179.32,3181.953,3194.1129,3192.5042999999996,3187.3261999999995,3194.7563999999993,3196.8158000000003,3195.4687999999996,679.1423282975047,0.710859622243751
3169.565,3189.704,3201.6814999999997,3211.4341,3210.5991000000004,3212.2284,3205.1457,3222.5492000000004,3216.7346,1825.671517464999,1.0710098246669983
3154.282,3185.3080000000004,3191.3029999999994,3171.1095,3183.3579999999997,3176.2912000000006,3182.4085,3176.9179999999997,3181.3666,998.4831239375053,0.8826524609055629
3193.303,3162.7375999999995,3143.2743,3136.1854999999996,3129.7357,3117.2010999999993,3123.2981999999997,3131.9377999999997,3121.9386000000004,1912.602391580022,1.091298679907503
3213.84,3243.6422999999995,3288.8936999999996,3284.7650999999996,3293.5156,3286.465200000001,3289.1624,3292.4659999999994,3287.1023999999998,21735.759728163728,4.30345751506938
3214.349,3215.5100000000007,3211.6878,3207.1184000000003,3232.3714,3240.8712,3237.1526000000003,3243.8976,3243.4728999999998,12571.676334641243,3.062281760631668
3168.964,3215.235399999999,3211.543,3202.1699999999996,3206.3219999999997,3206.6548999999995,3208.9469999999997,3216.1557000000003,3218.7235,10603.291632438704,3.0388978413915573
3154.65,3176.41,3175.9399999999996,3176.38,3176.6749999999997,3181.113700000001,3186.243200000001,3192.1674999999996,3195.2361,7350.966612498766,2.4509233047782297
3141.303,3172.338,3184.5852000000004,3167.5125,3182.8567999999996,3191.1385,3190.0798000000004,3190.8776000000003,3198.1453,8121.608167733753,2.684126198115904
3135.082,3148.1210000000005,3104.066,3109.2825,3118.2331999999997,3127.155,3113.5823,3108.2282000000005,3113.5665,1100.577020633744,0.8208410125498656
3120.46,3119.727999999999,3143.0670000000005,3139.2630000000004,3143.5355000000004,3136.5812,3138.302,3136.6413999999995,3131.1308,2561.686034311264,1.328808545825021
3041.443,3154.9281,3148.0299999999997,3148.1609999999996,3145.1533999999997,3142.0162,3143.2213,3139.6919,3134.3658000000005,3859.4344135437386,1.813165218581435
3095.473,3018.582,3016.5549,3022.3572000000004,2997.8136,3001.582,2995.2602,2991.7493999999997,2987.3222,7944.211955806243,2.784517952082672
3075.137,3085.6468,3091.5524000000005,3060.9602000000004,3047.8008,3040.4519999999998,3033.6301999999996,3033.6243,3035.9767,1957.9879504874948,1.1987445913758954
3091.19,3089.8620000000005,3104.7069999999994,3137.2754,3125.393000000001,3166.1232000000005,3168.1560999999992,3168.5622,3171.6074000000003,5832.080184951263,1.9313487686855206
3114.205,3164.2259999999997,3180.139,3163.0570000000002,3178.808,3181.0580000000004,3201.9865,3207.2318,3204.9386000000004,13009.800057131295,3.45842703593006
3115.18,3128.33,3147.2660000000005,3159.1188,3155.0847000000003,3146.2862,3142.3737000000006,3142.3113000000003,3131.8628,6905.049734698789,2.5054835083738975
3109.498,3102.8583,3139.4103,3143.7859000000003,3156.4090000000006,3166.4916,3160.5287,3143.21,3151.9353,15110.446636216264,3.5120584945289246
3067.147,3123.61,3139.6346,3143.04,3141.0421,3151.7207000000003,3158.5730000000003,3155.825,3156.6348000000007,21605.681222137533,4.322284936971337
3052.783,3056.1310000000003,3027.1890000000003,3022.9,3006.2439999999997,2972.4260999999997,2962.6704,2954.9928000000004,2955.3187,2282.4335982624953,1.4475125477240178
3079.801,3043.3032,3001.0438,3002.8929000000003,3005.2753999999995,2999.7143000000005,2989.9034999999994,2985.5973,2977.7744,4929.236840479978,2.157095329305691
3049.796,3039.5914000000002,3050.1192,3050.8627,3032.347,3034.8914,3019.451,3016.4924000000005,3009.4666,11239.686852471265,3.061123736946888
3044.159,3058.4599999999996,3026.9200000000005,3032.9550000000004,3019.4343999999996,2954.9048000000003,2968.2806,2960.6780000000003,2967.5063999999998,8057.852428765002,2.728977088424373
3021.9,3032.7399999999993,3035.5600000000004,3023.665,2993.7368,2998.1587,2994.1935,2997.6925,3002.0249000000003,16382.132556930015,4.139982647891801
2907.822,3022.7099999999996,3010.59,3024.149,3014.7207000000003,2980.476,2983.7261,2985.8441,2974.8677,19877.66012004995,4.83754663656657
2915.731,2932.2154,2934.2480000000005,2909.6615999999995,2933.2527,2940.3794000000003,2942.6279999999997,2928.6175,2916.3007000000007,7540.662630788748,2.668456476802998
2875.809,2923.494,2919.4080999999996,2913.9761999999996,2905.6701,2892.6647,2899.5314000000003,2890.0973999999997,2902.04,5837.96640610874,2.458538011211726
2889.76,2857.1739999999995,2872.7131999999997,2834.5508999999997,2830.4263,2833.3008,2833.6779,2828.6768,2830.4237,1087.1040345900044,1.0227976456860712
2859.336,2883.643899999999,2855.7239999999993,2839.4939999999997,2836.7951000000003,2837.9536999999996,2824.7594000000004,2832.4332000000004,2832.4965,1733.4141341450036,1.2961238758708458
2844.508,2867.6175999999996,2875.1639999999993,2834.1752,2840.3939,2832.4988000000003,2826.6672,2835.2582,2829.3373,3299.244062552497,1.836111025560055
2813.177,2831.91,2832.57,2812.1699999999996,2831.232,2821.1303999999996,2822.0860000000007,2823.9073999999996,2822.8799999999997,3217.9645673149944,1.8882431106719753
2786.896,2831.11,2835.3215,2822.1157999999996,2823.4342000000006,2829.2882,2831.2308999999996,2828.6111,2827.1534,3346.5795836687407,1.8117723063023154
2847.418,2731.68,2765.3687,2717.4322,2741.5791,2733.8429,2735.4948999999997,2744.3608999999997,2743.8371999999995,3849.2881516512743,1.6830901616067298
2775.557,2831.4593999999997,2834.8325000000004,2822.3319,2823.3432,2821.8854,2825.6349999999998,2824.7733000000003,2822.6984,3141.6809792587514,1.7634181671465434
2786.887,2728.1699999999996,2732.7320999999997,2706.4288000000006,2703.6974999999998,2701.3412,2704.8070000000002,2710.9234,2718.832,6676.055637987505,2.5788746851840396
2759.126,2775.3340000000003,2778.8446,2734.9976,2717.5022,2741.1252,2731.9748,2712.7490000000003,2732.5981,5857.73035035624,2.3420324122921694
2733.881,2721.3286,2725.9752,2727.0069,2708.0582000000004,2708.0581,2718.2691999999997,2717.0960999999998,2711.8540000000003,8154.877706588751,2.8711053276309966
2747.228,2704.14,2722.6628000000005,2792.6503,2799.4686000000006,2782.3995999999997,2782.9252,2758.6334,2740.7135999999996,2980.6585179262484,1.8178675263638269
2815.109,2735.91,2707.3284,2704.4638,2706.4225,2722.8808000000004,2733.4734,2733.8365000000003,2733.0818,8578.615478317493,3.157644705215194
2827.625,2831.0479000000005,2818.153,2824.2671,2829.3285000000005,2831.3961000000004,2840.1061999999993,2836.4746,2843.171,1412.4002770849838,1.067802252076715
2777.771,2822.76,2820.8773,2815.2819999999997,2817.1578,2825.7010999999998,2823.2637000000004,2831.1601,2831.0148000000004,1007.9815974100022,0.9170595143028991
2837.658,2731.4334000000003,2731.6557999999995,2711.9387,2729.2745999999997,2730.6204000000002,2737.1701000000003,2738.7811,2739.8947000000003,7914.6966049149905,3.0047576677981107
2831.183,2831.14,2823.4663,2827.1349999999998,2825.7409999999995,2826.1051999999995,2828.7934,2826.6112999999996,2827.1205,1564.7128317037414,1.0692371913862626
2814.041,2830.4082,2819.7228000000005,2817.228,2789.9023000000007,2780.0780999999997,2763.6383,2763.8167999999996,2772.1141,6367.925867540038,2.19445148972829
2798.125,2832.4139999999998,2840.6914,2833.1177,2829.0504,2832.9500000000003,2836.1866,2834.4219,2838.9847,2485.2140847837504,1.5671145082403877
2787.257,2773.7069999999994,2767.483799999999,2744.8757,2779.3764,2782.5423,2759.9134000000004,2745.5467000000003,2743.4481000000005,10646.202733779963,3.113768648876289
2772.545,2771.6140000000005,2758.3874000000005,2754.6367999999998,2738.3128,2721.9201000000003,2730.5538000000006,2732.6537000000003,2735.5778,17213.66450680245,4.130158577812156
2829.271,2723.4828,2731.7254,2727.219,2731.3738000000003,2753.7611,2756.7313,2752.7387,2753.7974000000004,18466.365036823736,4.639998595098146
2859.542,2831.7403999999997,2843.0568999999996,2833.6031,2848.1220000000003,2852.2112,2836.9414000000006,2842.6542999999997,2854.1322,1781.4597733637609,1.350398994615467
2905.561,2865.0112,2868.7785000000003,2871.9504999999995,2878.96,2892.0810000000006,2887.6382000000003,2884.8918000000003,2871.0868,2239.5625808325103,1.2741821201010513
2903.646,2912.9113,2929.0468000000005,2919.78,2942.8249,2934.2105,2927.6516999999994,2939.6364999999996,2917.1184999999996,10561.94354544746,3.0537294504080914
2882.225,2933.7524000000003,2925.2502999999997,2937.6292000000003,2892.0272,2898.7666,2895.7783000000004,2904.3131000000003,2905.8426,12403.98696096878,3.3951287823061747
2873.593,2855.0469999999996,2891.7043999999996,2886.2475000000004,2881.0618000000004,2874.3642,2880.3661,2886.9262000000003,2879.1703,9754.576428853787,2.8795523990823653
2869.049,2879.1136000000006,2896.6031999999996,2899.2335999999996,2894.1395,2878.7897,2886.8719,2873.5124000000005,2869.9379,12357.59867823501,3.499227469762977
2876.4,2885.2928,2878.1933,2891.9344,2879.7109,2872.6908,2874.5215,2874.2834,2875.8444999999997,12302.677376499989,3.630568576837514
2824.533,2891.632899999999,2886.5438999999997,2875.3610999999996,2871.2048999999993,2872.4312999999993,2869.3796,2870.2072,2868.5481,12475.123372967424,3.8709037327224327
2768.023,2832.5808,2835.1225,2833.0894000000003,2842.0879999999997,2840.4415999999997,2849.5962,2851.6942,2865.3652,6908.370402466256,2.8914254078320734
2740.442,2777.3654000000006,2813.6028,2820.2436000000002,2833.1072,2837.3066,2834.5786999999996,2840.3246,2845.0104999999994,4146.7409304575,2.15875864522655
2705.156,2723.7338999999997,2714.604,2718.1890999999996,2755.2578,2769.1162,2791.2714000000005,2790.8756000000003,2794.6682,1581.7126078575047,1.1837311378024635
2779.374,2672.5837999999994,2661.6132,2696.4726999999993,2712.9872999999993,2751.9154,2736.208,2732.2604,2766.9885999999997,5202.76975829254,2.342392371490448
2744.069,2817.1731999999997,2823.0540000000005,2844.8242,2848.4285,2857.4029,2862.2301999999995,2871.2204,2875.2580000000007,13476.25529871754,3.6782002474031503
2794.381,2795.6125,2791.4366999999997,2779.0644,2785.7012,2787.3143999999998,2792.0246,2797.8929999999996,2803.3253000000004,4918.321776243751,1.8594935752554993
2795.309,2799.6308000000004,2810.1718999999994,2830.1851999999994,2835.6829000000002,2837.5659,2832.0173999999997,2832.0912000000003,2835.7828999999997,11003.939573939993,3.3261345700131435
2785.872,2804.6136,2817.7324,2823.9844,2823.4236,2823.9746000000005,2827.7563,2833.1534999999994,2835.1359,11370.619110868758,3.592075931148009
2780.964,2808.1128,2804.419000000001,2804.5574,2826.7683,2825.3516000000004,2829.8010999999997,2830.341300000001,2830.7226000000005,11507.764206263824,3.739059130882073
2723.257,2817.4120000000003,2850.1140000000005,2839.1319000000003,2834.5091,2829.3293999999996,2831.8486000000003,2827.1869,2827.8181999999997,15049.739334648799,4.4266508019528805
2705.191,2726.918,2777.6558000000005,2788.8988,2772.3387000000007,2804.1215,2829.1650000000004,2835.0603,2826.5616,6766.419509608794,2.7852496577778005
2668.966,2710.3004,2715.8661,2728.4759000000004,2724.7429,2725.7936999999997,2727.8285000000005,2726.0418,2729.0874,943.300299941252,0.8246071649707372
2698.465,2662.5600000000004,2655.3070000000002,2652.5636000000004,2655.7773,2709.1031,2705.6196999999997,2698.2254999999996,2716.2653999999998,3912.093327319996,2.1565853169926084
2733.826,2672.7066,2650.3127,2652.5175,2655.1020000000003,2696.8217,2696.9834,2686.3604000000005,2672.3324000000002,5422.3150091837215,2.662077560496478
2714.608,2731.3019,2724.5124000000005,2772.6997,2758.9951000000005,2756.3437,2752.6690999999996,2737.8727999999996,2758.4554999999996,559.7442074074984,0.6993338851378672
2724.624,2715.5294000000004,2703.5756,2715.8861000000006,2711.2656,2722.5971,2727.3264,2731.1847000000002,2730.7676,1481.6894984387325,1.0841838915046076
2729.43,2733.5245,2744.3538,2751.8971,2755.4496999999997,2755.9595,2749.9187,2740.358,2728.1672,506.55298979625445,0.7512481105598647
2780.899,2724.62,2758.6576,2758.7502,2737.3885,2736.0866999999994,2724.7983,2727.62,2742.5395,721.5770931849997,0.7384033899987266
2777.98,2791.256,2788.3077000000003,2798.5378,2803.0720000000006,2807.8055,2819.1542,2815.1760000000004,2814.7401,6253.234790928784,2.576033349157323
2769.294,2800.5100000000007,2823.205,2823.8640000000005,2822.078,2821.2313000000004,2835.9847,2835.2434000000003,2838.6683999999996,11228.745602737526,3.6765789735519703
2737.736,2757.3070000000002,2760.1140000000005,2746.61,2750.978,2750.3842000000004,2758.1046999999994,2753.5793,2773.3885999999998,2779.8033175224973,1.615442508149707
2725.249,2736.1788,2714.705200000001,2720.2376,2738.6502,2735.2537,2741.4472,2744.6081000000004,2746.7306999999996,2256.151712163753,1.4942770717334117
2720.734,2712.1735999999996,2711.1488,2709.0968999999996,2710.1330000000003,2717.7873999999997,2720.735,2731.2459,2735.8022,1953.3870814524994,1.324991805494299
2750.58,2756.838,2753.8566,2748.5561,2752.7588,2746.2511,2742.3254,2739.1469,2741.3968,3760.7761886287544,2.1242539842770394
2704.336,2753.3057,2788.4107000000004,2794.0523999999996,2765.1135000000004,2788.2938999999997,2794.7322000000004,2796.8329000000003,2784.5695,10819.063549862516,3.772616465343758
2691.592,2707.4142,2726.6014999999998,2751.7146000000002,2744.5044,2743.4257000000007,2777.1397,2780.1274000000003,2776.1105000000002,6867.055162950031,2.8222007481575346
2702.3,2670.6279999999997,2672.939,2652.3142,2655.0159,2651.7308,2646.5041,2640.3304,2642.0144,888.6249851275026,0.8745590546019979
2669.484,2701.2915000000007,2701.62,2703.415,2703.6917000000003,2703.6295999999993,2702.6562999999996,2703.2323,2702.8757999999993,1095.3085916650007,1.109422005303529
2664.799,2659.6132000000002,2658.3247999999994,2656.039,2653.6722999999997,2670.4572000000003,2678.9980000000005,2672.8062,2670.3143,1171.9985218674951,1.0278048127692807
2656.11,2669.2737000000006,2637.3271,2635.4664999999995,2644.2990999999997,2661.1014999999998,2654.6872,2639.6152,2637.3454,5721.847340356245,2.196172030674264
2686.578,2652.7426,2652.9659999999994,2650.6392,2654.242,2652.6342,2650.7290000000007,2639.4626,2627.2619,8123.565275301235,2.6234394280282207
2681.643,2681.9660000000003,2645.8999999999996,2631.8236,2634.7111000000004,2633.9342,2631.7988,2635.9934000000003,2630.1603999999998,12840.889524446224,3.4006486649359915
2651.788,2666.7147999999997,2655.3003000000003,2638.2788,2639.8217000000004,2641.7691000000004,2632.0891,2625.4879,2625.9861,15701.140672637444,4.025876194342038
2699.95,2655.5719,2697.7066999999997,2696.5267,2692.7857,2688.3643,2671.8044,2649.8056,2647.0425000000005,11559.049630442465,3.4009868416621916
2730.85,2690.4272,2679.6969,2653.7041000000004,2636.1621999999998,2629.9173,2622.6186,2628.5046999999995,2624.8281,18909.997445256267,4.527459993653872
2729.243,2720.7399999999993,2706.7099999999996,2702.8300000000004,2708.1759999999995,2707.4190000000003,2706.8489999999993,2702.41,2702.6122,5617.158148080026,2.2701881596766995
2797.484,2742.8629,2738.71,2729.2892,2704.5847999999996,2703.7839999999997,2707.3151999999995,2738.224,2741.5746000000004,4105.715833286264,1.8848163745434365
2781.138,2792.7131,2789.4763,2798.5132999999996,2797.6235,2797.0858999999996,2791.03,2800.4922999999994,2809.2900999999997,8626.489651093725,2.391990735066733
2806.813,2791.61,2806.1699999999996,2805.07,2800.43,2808.2573999999995,2778.2291999999993,2778.4773999999998,2771.0114000000003,10383.02288238999,2.961950533749983
2791.774,2805.1699999999996,2806.6329999999994,2803.5537,2807.7676,2804.655,2798.2384,2799.1495,2793.5376,19452.59542965254,4.34399012665533
2821.35,2779.9169999999995,2796.1269999999995,2816.7799999999997,2818.7342,2811.0467999999996,2812.4367,2814.153,2813.8626000000004,31501.470444791248,6.013525470924998
2716.51,2827.1706999999997,2827.9354,2825.3288000000002,2827.35,2826.264,2826.6247,2825.8990000000003,2825.6912,44488.53872797753,7.607894306616714
2721.013,2724.8715999999995,2733.7414,2691.7480000000005,2693.951,2682.63,2667.9440000000004,2664.9114999999997,2662.2088,11107.584808126263,3.537595019955956
2725.836,2726.403,2746.4065,2774.2429999999995,2770.4608,2767.5900000000006,2769.09,2774.3730000000005,2766.9599000000003,39661.758984012544,7.185654767093236
2583.457,2777.1799999999994,2774.0147000000006,2789.8293000000003,2811.6821000000004,2823.5523000000003,2826.4307000000003,2829.2529999999997,2829.6662000000006,59690.45278547632,9.297323189923159
2606.912,2601.1699999999996,2575.4063999999994,2528.558,2557.5093,2561.1388,2579.8363999999997,2585.4615000000003,2581.5711,1482.3695054637442,1.080643067338266
2568.098,2593.5100000000007,2585.5299999999997,2617.57,2631.1547,2635.2409999999995,2632.7893000000004,2672.1896000000006,2674.929,5631.722273742501,2.5529460512127162
2546.329,2570.3051000000005,2580.5148,2565.2711000000004,2576.1773,2580.8162,2577.5176,2593.7796000000003,2595.1456,1720.106450283753,1.2516702054489264
2561.614,2556.9793,2539.059,2535.9945,2535.7494,2545.6884,2574.4661000000006,2565.3946000000005,2560.9978,2918.2490800337423,1.6606059388160885
2486.418,2576.2200000000003,2557.4868,2539.2156,2531.774,2528.3741999999997,2518.4390000000003,2516.0769000000005,2546.0586,5654.036020901247,2.521258900031278
2550.465,2470.5100000000007,2473.7490000000007,2470.807,2473.2522,2467.3785,2452.6506000000004,2445.0602,2449.3485000000005,16872.738805417448,4.879546495950601
2654.876,2553.5800000000004,2536.5100000000007,2539.817,2552.43,2557.333,2552.8603,2541.5756,2546.1277,3259.926142267481,1.962766630958115
2594.825,2637.574,2637.7634000000003,2611.3669999999997,2626.4026000000003,2621.5788999999995,2614.1701,2603.5813999999996,2589.6924999999997,1568.7766423937478,1.2387943163567938
