文件名,MAPE列的均值
预测结果表格_均值_实验1-3B.csv,0.019499392634822775
预测结果表格_均值_实验1-7B.csv,0.03424413261878878
预测结果表格_均值_实验2-14B.csv,0.023504811857839782
预测结果表格_均值_实验2-3B.csv,0.02922169375234826
预测结果表格_均值_实验2-7B.csv,0.026929074027526263
预测结果表格_均值_实验3-32B.csv,0.024920311623567493
