date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
2008-07-21,sh.000922,2805.15,2921.11,2786.5,2918.47,0.0,869140000.0,930000000.0,3,0.013581,1,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,
2008-07-22,sh.000922,2915.28,2939.17,2902.48,2921.41,2918.47,817540000.0,854000000.0,3,0.012775,1,0.100736,0.0,0.2345299145299577,0.0469059829059915,,,,,,,,,,,817540000.0,,,,
2008-07-23,sh.000922,2934.3,2950.86,2885.53,2885.97,2921.41,885950000.0,941000000.0,3,0.013844,1,-1.213111,0.0,-2.4115167896366074,-0.4447785716025282,,,,,,,,,,,-68410000.0,,,,
2008-07-24,sh.000922,2902.78,2955.52,2889.62,2952.94,2885.97,982360000.0,1041000000.0,3,0.01535,1,2.320536,0.0,0.8851875508557896,-0.1787853471108647,,,,,,,,,,,913950000.0,,,,
2008-07-25,sh.000922,2919.68,2935.75,2901.24,2909.39,2952.94,741540000.0,790000000.0,3,0.011526,1,-1.474803,0.0,-0.0160861145800481,-0.1462455006047014,27.292628091350203,,,,,,46.95097380792482,,,,172410000.0,,2917.636,,
2008-07-28,sh.000922,2926.85,2953.2,2924.3,2939.05,2909.39,785050000.0,815000000.0,3,0.012073,1,1.019463,0.0,1.6440109978511828,0.2118057990864754,23.531933133304545,,,,,,55.762768817204375,,,,957460000.0,,2921.752,,
2008-07-29,sh.000922,2906.24,2906.24,2865.83,2887.27,2939.05,835940000.0,880000000.0,3,0.012856,1,-1.761795,0.0,-1.2046765750055783,-0.0714906757319352,76.09543984836655,,,,,,42.49340369393146,,,,121520000.0,,2914.924,,
2008-07-30,sh.000922,2915.21,2915.21,2842.87,2865.88,2887.27,749720000.0,761000000.0,3,0.01153,1,-0.740843,0.0,-5.129150581375143,-1.0830226568605767,79.57390146471354,,,,,,45.29177408015008,,,,-628200000.0,,2910.906,,
2008-07-31,sh.000922,2877.42,2877.42,2783.25,2783.51,2865.88,668550000.0,650000000.0,3,0.010282,1,-2.874156,0.0,-14.71625528059485,-3.809669181607432,99.84701382759624,,0.1509258721775226,0.1509258721775226,0.1509258721775226,0.1509258721775226,12.966120218579348,,,,-1296750000.0,,2877.02,,
2008-08-01,sh.000922,2765.61,2797.16,2702.91,2777.88,2783.51,789580000.0,751000000.0,3,0.012143,1,-0.202267,0.0,-22.50892984231268,-7.549521313748483,70.04674577490101,70.3218399904991,29.678160009500896,17.867266354571544,10.780730161613937,32.04033874048677,15.54262956558206,,30.0,,-2086330000.0,,2850.718,2884.177,
