date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
2005-01-04,sh.000905,996.682,996.682,984.795,986.927,0.0,232376203.0,1329187122.0,3,0.0,1,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,
2005-01-05,sh.000905,986.57,1008.855,985.677,1003.633,986.927,348610113.0,1919861791.0,3,0.0,1,1.692728,0.0,1.3326723646723622,0.2665344729344724,,,,,,,,,,,348610113.0,,,,
2005-01-06,sh.000905,1003.49,1003.49,990.792,994.595,1003.633,293390559.0,1629216031.0,3,0.0,1,-0.900531,0.0,1.6406216832655218,0.5413519150006824,,,,,,,,,,,55219554.0,,,,
2005-01-07,sh.000905,993.434,1009.0,990.446,997.606,994.595,339162698.0,1906530712.0,3,0.0,1,0.302741,0.0,2.103389705715813,0.8537594731437085,,,,,,,,,,,394382252.0,,,,
2005-01-10,sh.000905,996.928,1006.457,993.123,1006.337,997.606,294940533.0,1650218869.0,3,0.0,1,0.875191,0.0,3.138477020106052,1.3107029825361771,11.001859120016553,,,,,,75.88966547511068,,,,689322785.0,,997.8196,,
2005-01-11,sh.000905,1006.211,1009.501,999.86,1008.343,1006.337,313611521.0,1778497883.0,3,0.0,1,0.199341,0.0,4.07369953684929,1.8633022933988,4.860644728005447,,,,,,77.11435227387821,,,,1002934306.0,,1002.1028,,
2005-01-12,sh.000905,1008.01,1008.743,998.361,1008.62,1008.343,319639380.0,1825638693.0,3,0.0,1,0.027469,0.0,4.782096670629926,2.447061168845025,4.623458409866041,,,,,,60.81168971946401,,,,1322573686.0,,1003.1002,,
2005-01-13,sh.000905,1008.098,1014.841,1005.348,1013.07,1008.62,471573361.0,2716827481.0,3,0.0,1,0.441198,0.0,5.637597596861156,3.0851684544482514,7.259684361549332,,,,,,100.0,,,,1794147047.0,,1006.7952,,
2005-01-14,sh.000905,1012.699,1019.48,999.266,1000.169,1013.07,401693734.0,2284638759.0,3,0.0,1,-1.273456,0.0,5.21447612770487,3.5110299890995758,73.26706377812367,,44.3246360098025,44.3246360098025,44.3246360098025,44.3246360098025,54.51789176802394,,,,1392453313.0,,1007.3078,,
2005-01-17,sh.000905,990.987,991.022,974.333,977.522,1000.169,435860320.0,2418653726.0,3,0.0,1,-2.264321,0.0,3.0169481831784424,3.412213627915349,92.93640773473304,92.93640773473304,7.063592265266961,21.968009763081177,30.910660261769703,4.082708765704126,15.924410491710349,,60.0,,956592993.0,,1001.5448,999.6822,
2005-01-18,sh.000905,977.603,991.839,974.149,991.419,977.522,451613258.0,2523669419.0,3,0.0,1,1.421659,0.0,2.36944967184661,3.203660836701601,61.90245086144145,61.90245086144145,38.09754913855855,29.608317888307297,30.2937612427612,28.2374311793995,34.37938418371118,,70.0,,1408206251.0,,998.16,1000.1314,
2005-01-19,sh.000905,991.291,991.291,981.227,986.241,991.419,425524931.0,2304569213.0,3,0.0,1,-0.52228,0.0,1.4220881638589162,2.8473463021330647,73.32509761531848,73.32509761531848,26.67490238468152,28.389822217570437,29.50289426306657,26.163678126578155,31.058182249081625,,60.0,,982681320.0,,993.6842,998.3922,
