date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,ma_5,ma_10,ma_20,ema_12,ema_26,macd,signal,wms_5,wms_10,rsv,kdj_k,kdj_d,kdj_j,rsi_5,rsi_14,psy_10,psy_20,obv,BB_Middle,BB_Upper,BB_Lower,ATR,CCI,Aroon_Oscillator,MFI,Coppock_Curve,Force_Index,KC_Middle,KC_Upper,KC_Lower,ROC(14),Williams_%R,Aroon_Up,Aroon_Down,DPO,KST,PP,S1,R1,S2,R2,R3,S3,Center_Line,Upper_Band,Lower_Band,EMA,Bull_Power,Bear_Power,Up_Candle,Total_Range,IMI,Qstick
2009-02-17,sh.000037,2132.32,2144.18,2076.53,2085.32,2130.07,345920000,4010000000.0,3,0.03275,1,-2.10087,0.0,2087.742,2012.4660000000003,1924.6605,2010.3543473225775,1938.3729891447133,71.9813581778642,48.1213047094076,35.99559686888439,20.668586277126103,79.33141372287389,89.87794383546307,91.82984473563312,85.97414203512298,70.65188877229805,77.00118851519008,80.0,70.0,4161900000,1924.6605,2149.637856285144,1699.683143714856,303.39999999999986,111.88074866277266,-85.71428571428572,81.81416034653094,0.2542785338169878,-15479920000.0,1924.6605,2034.4990714285716,1814.8219285714283,0.1418089830424951,19.40013183915613,7.142857142857143,92.85714285714286,258.99000000000024,,2102.01,2059.8400000000006,2127.49,2034.3600000000008,2169.66,2195.14,1992.190000000001,1970.85,2577.65,1364.0500000000004,1995.591381495692,148.588618504308,80.93861850430835,0.0,47.0,73.90343381867068,14.986428571428569
2009-02-18,sh.000037,2049.94,2094.45,2032.45,2038.03,2085.32,278560000,3119000000.0,3,0.026373,1,-2.267759,0.0,2090.254,2025.321,1935.7,2014.6121400421807,1945.7549899488088,68.85715009337241,52.26847378620056,72.16670065946013,37.27438724629537,62.70727937043286,80.8072460979083,88.15004291651064,66.12165246070361,53.19365337672903,67.66588698756615,70.0,65.0,4161900000,1935.7,2160.150871426712,1711.249128573288,303.39999999999986,75.16895647672429,-85.71428571428571,75.02149182152309,0.2366132612985811,-13173102400.000051,1935.7,2044.6,1826.8,0.0922913663088278,34.986816084377026,14.285714285714286,100.0,172.20000000000005,,2054.9766666666665,2015.503333333333,2077.503333333333,1992.9766666666667,2116.9766666666665,2139.5033333333326,1953.503333333333,1983.15,2589.95,1376.35,2001.249863962933,93.20013603706684,31.200136037067068,0.0,11.910000000000082,71.85280826339573,14.023571428571424
2009-02-19,sh.000037,2056.74,2080.83,2034.64,2073.71,2038.03,225120000,2625000000.0,3,0.021313,1,1.750707,0.0,2090.138,2046.025,1948.6805,2023.7041184972304,1955.2331388414896,68.47097965574062,55.508974960108574,63.07169068289621,24.757588532883585,70.35213934115872,77.31866974957163,84.53591700375532,62.88417524120425,49.841961852861054,73.0472497601535,80.0,70.0,4387020000,1948.6805,2173.548532641837,1723.8124673581624,302.2699999999997,72.45157335298194,-78.57142857142857,78.79897726603215,0.2314082758379225,8032281600.000014,1948.6805,2060.3347857142853,1837.0262142857143,0.1251268250600894,23.31359380686137,21.428571428571427,100.0,230.6200000000001,,2063.06,2045.29,2091.48,2016.87,2109.25,2137.67,1999.1,1999.622857142857,2604.1628571428564,1395.0828571428576,2010.9112154345416,69.91878456545805,23.728784565458227,16.970000000000255,16.970000000000255,76.77046142721564,16.924285714285734
2009-02-20,sh.000037,2083.31,2127.75,2064.93,2122.49,2073.71,254600000,3027000000.0,3,0.024104,1,2.352307,0.0,2089.924,2066.759,1963.868,2038.901946420733,1967.6225359643424,71.2794104563909,58.663062059365046,19.41287031236024,9.12533131389628,89.0598204378089,81.23503661410743,83.43487853443695,76.83535277344839,49.70766624774598,74.29617063454242,80.0,70.0,4641620000,1963.868,2192.7778917731143,1734.9581082268858,285.1199999999999,88.01964566359334,-71.42857142857143,79.48338725154743,0.2398282150243147,12419387999.999935,1963.868,2080.7437142857143,1846.9922857142856,0.136504315791728,7.607323232323254,28.571428571428573,100.0,254.92999999999984,,2105.056666666667,2082.3633333333337,2145.183333333334,2042.236666666667,2167.876666666667,2208.003333333334,2019.5433333333333,2017.832142857143,2588.072142857143,1447.5921428571432,2025.7883867099365,101.96161329006372,39.14161329006356,39.17999999999984,39.17999999999984,77.9034026180599,18.54500000000001
2009-02-23,sh.000037,2119.73,2190.48,2105.48,2183.98,2122.49,293230000,3504000000.0,3,0.027762,1,2.897069,0.0,2100.706,2087.9260000000004,1983.1945,2061.2216469713894,1983.6490147817983,77.5726321895911,62.44497608541026,4.113143074099855,2.6578344782466474,96.90210656753408,86.45975009687508,84.44362409329969,90.49200210402586,61.32610613891336,76.0445534001279,80.0,75.0,4934850000,1983.1945,2218.13360874948,1748.2553912505202,331.0799999999999,107.82135940124968,-85.71428571428572,80.10650873520785,0.2507451990244879,18030712700.00007,1983.1945,2107.661642857143,1858.7273571428573,0.1550804967314731,1.9632717168056064,7.142857142857143,92.85714285714286,293.22,,2159.98,2129.48,2214.48,2074.98,2244.98,2299.48,2044.48,2038.7764285714288,2700.936428571428,1376.6164285714287,2046.8806018152784,143.59939818472185,58.59939818472185,64.25,64.25,79.69342604298357,21.47428571428572
2009-02-24,sh.000037,2164.29,2187.58,2104.89,2105.5,2183.98,315500000,3648000000.0,3,0.02987,1,-3.593438,0.0,2104.742,2096.242,1997.097,2068.0337012834834,1992.6750136868504,75.35868759663322,65.02771838765486,53.77459975953935,40.50138213706989,56.05770722374477,76.32268730052238,81.73583085134119,65.49640019888474,53.71338142205208,65.7400269801503,70.0,70.0,4934850000,1997.097,2226.0624185886454,1768.1315814113548,331.0799999999999,83.5881149581965,-85.71428571428571,73.26569115473163,0.2351591739967889,-24760440000.000008,1997.097,2130.654142857143,1863.5398571428573,0.102656220541718,25.66751238371392,14.285714285714286,100.0,196.02,,2132.6566666666663,2077.7333333333327,2160.4233333333327,2049.9666666666662,2215.3466666666664,2243.113333333333,1995.0433333333328,2052.777857142857,2714.937857142857,1390.6178571428572,2054.696521573241,132.88347842675876,50.1934784267587,0.0,58.78999999999997,70.6568123626723,16.250714285714302
2009-02-25,sh.000037,2119.52,2137.79,2045.34,2099.08,2105.5,284360000,3046000000.0,3,0.026922,1,-0.304912,0.0,2116.952,2103.603,2010.7345,2072.8100549321784,2000.556864524861,72.2531904073171,66.47281279158732,58.64989733059557,47.26200941103472,42.16288046573429,64.93380171272656,76.13403139070674,42.53334235676621,63.22287199480181,69.82039604973644,60.0,70.0,4934850000,2010.7345,2229.1204739543723,1792.3485260456275,330.94000000000005,55.2188669741646,-78.57142857142857,72.49978122185233,0.2212541980658582,-1825591200.0000207,2010.7345,2150.1759285714284,1871.2930714285717,0.1245051348122592,27.61829938961748,21.428571428571427,100.0,232.40999999999983,,2094.07,2050.3500000000004,2142.8,2001.62,2186.5200000000004,2235.2500000000005,1957.9000000000003,2069.378571428572,2731.258571428572,1407.4985714285715,2060.614318696809,77.17568130319114,-15.274318696808905,0.0,20.44000000000005,72.97859969615696,17.50214285714287
2009-02-26,sh.000037,2092.65,2117.29,1948.93,1970.1,2099.08,262530000,2781000000.0,3,0.024726,1,-6.144601,0.0,2096.23,2093.184,2015.948,2057.0085080195354,1998.3008004859828,58.70770753355259,64.91979173998037,91.2357689919272,91.2357689919272,8.7642310080728,46.20810865447414,66.15739036223542,6.309545238951586,34.018201449946005,54.12048770977368,50.0,65.0,4934850000,2015.948,2224.52679819589,1807.3692018041093,283.99,-0.051525516159252,-71.42857142857143,66.6115650120284,0.1795925031408099,-33861119400.000004,2015.948,2171.438,1860.458,0.0286922695350233,77.60132399028139,28.571428571428573,100.0,54.94999999999982,,2012.1066666666663,1906.9233333333327,2075.283333333333,1843.746666666667,2180.4666666666662,2243.643333333333,1738.5633333333333,2073.303571428572,2641.283571428572,1505.3235714285715,2048.545742870568,68.7442571294323,-99.6157428705676,0.0,122.55000000000018,55.57147856226357,4.776428571428563
2009-02-27,sh.000037,1936.49,1950.86,1866.35,1912.95,1970.1,247140000,2621000000.0,3,0.023276,1,-2.900869,0.0,2054.322,2072.123,2019.441,2034.8456606319144,1991.9785189685024,42.86714166341199,60.50926172466669,85.62305247894359,85.62305247894359,14.376947521056405,35.59677608946195,55.96961115807045,-5.14889404775505,18.492120774690303,45.54875671135908,40.0,65.0,4934850000,2019.441,2217.9268342446367,1820.955165755364,324.1300000000001,-71.14710841237144,28.571428571428573,60.21807108375164,0.1255418288643707,-14124050999.999966,2019.441,2180.2252857142857,1858.6567142857143,-0.0300966886544203,85.62305247894359,35.714285714285715,7.142857142857143,-59.3599999999999,-0.0128392357434512,1910.0533333333333,1869.246666666667,1953.756666666667,1825.5433333333333,1994.5633333333333,2038.2666666666669,1784.736666666667,2069.063571428572,2717.3235714285715,1420.803571428571,2030.4663104878252,-79.60631048782557,-164.11631048782556,0.0,23.539999999999964,50.466890865327166,0.3907142857142877
2009-03-02,sh.000037,1898.63,1961.94,1893.35,1959.59,1912.95,158410000,1757000000.0,3,0.014919,1,2.43812,0.0,2009.444,2055.075,2024.0425,2023.267866688543,1989.57936941528,33.68849727326301,55.14510883438596,70.97406842449335,71.23376423040139,28.76623576959861,33.31979405617312,48.41922360698282,3.120934954553704,14.681902603330473,45.2705045297638,40.0,65.0,5093260000,2024.0425,2211.6730459224527,1836.411954077547,324.1300000000001,-57.71831015387405,28.57142857142857,58.43167271929624,0.081856148385774,7388242399.99998,2024.0425,2183.6482142857144,1864.4367857142856,-0.0310284126309127,71.23376423040139,42.85714285714285,14.285714285714286,-62.75,0.0336667090044873,1938.2933333333333,1914.6466666666663,1983.236666666667,1869.7033333333327,2006.8833333333332,2051.826666666667,1846.0566666666664,2064.5814285714287,2712.841428571429,1416.3214285714284,2021.0161357561155,-59.07613575611549,-127.66613575611564,60.95999999999981,60.95999999999981,50.796988401275165,0.6714285714285617
2009-03-03,sh.000037,1923.73,2042.52,1909.65,2014.73,1959.59,243830000,2624000000.0,3,0.022964,1,2.813855,0.0,1991.29,2048.016,2030.241,2021.9543487364597,1991.4423790882224,30.511969648237027,50.21848099715618,45.3359858532272,54.222071391108486,45.77792860889152,37.47267003647223,44.77022790881776,22.877554291781166,34.58023307172222,49.24937098126922,50.0,65.0,5337090000,2030.241,2207.2208520676704,1853.261147932329,324.1300000000001,-27.00671860151494,28.571428571428573,56.84786909677722,0.0555836588953551,13444786200.000025,2030.241,2195.649571428571,1864.8324285714289,-0.0053024730062651,54.222071391108486,50.0,21.428571428571427,-10.740000000000007,0.1632929313934683,1988.9666666666665,1935.413333333333,2068.283333333333,1856.0966666666664,2121.836666666666,2201.1533333333327,1802.543333333333,2063.8142857142857,2712.074285714286,1415.5542857142857,2020.177984321967,22.34201567803302,-110.52798432196688,91.0,91.0,55.259505967249495,4.872857142857129
2009-03-04,sh.000037,2022.13,2104.89,2022.13,2100.06,2014.73,312800000,3418000000.0,3,0.02946,1,4.235311,0.0,1991.486,2054.219,2039.77,2033.970602777004,1999.4881287853912,34.482473991613006,47.071279596047546,6.866183151350926,27.89621448184372,72.10378551815629,49.0166799752734,46.18574930274263,54.67854132033493,50.13128282070518,51.7136359404716,60.0,65.0,5649890000,2039.77,2209.75718837173,1869.7828116282697,324.1300000000001,33.87973442227691,28.571428571428573,56.00996558065981,0.0489007663073351,26691223999.999977,2039.77,2206.7457142857143,1872.794285714286,0.0124235280505617,27.89621448184372,57.142857142857146,28.571428571428573,25.769999999999985,0.3227011697973843,2075.693333333333,2046.4966666666664,2129.256666666666,1992.9333333333332,2158.453333333333,2212.016666666666,1963.736666666667,2065.655,2713.915,1417.3949999999995,2030.8289197457048,74.06108025429512,-8.698919745704643,77.92999999999984,77.92999999999984,57.90267823462842,7.781428571428543
2009-03-05,sh.000037,2112.88,2118.62,2042.6,2084.52,2100.06,300110000,3234000000.0,3,0.028265,1,-0.739981,0.0,2014.37,2055.3,2050.6625,2041.7474331190035,2005.7867859123992,35.960647206604335,44.84915311815891,13.517263249692755,32.690587110110144,67.30941288988986,55.11436493850141,49.16200689961087,67.0190810162825,72.02078521939958,47.28201843548972,50.0,65.0,5649890000,2050.6625,2200.694308118705,1900.6306918812943,324.1300000000001,33.880264930219795,28.571428571428577,55.25576035645819,0.0406932761605508,-4663709399.9999895,2050.6625,2220.818214285714,1880.5067857142856,-0.0183842227203375,32.690587110110144,64.28571428571429,35.714285714285715,-39.03999999999997,0.2759154884547641,2081.9133333333334,2045.206666666667,2121.226666666667,2005.8933333333332,2157.9333333333334,2197.246666666667,1969.186666666667,2062.8664285714285,2711.1264285714287,1414.6064285714283,2037.9877304462773,80.63226955372238,4.612269553722399,0.0,28.360000000000127,52.37511400846275,2.2692857142856804
