date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
1997-02-19,sz.000688,14.0,14.67,14.0,14.54,13.85,1237009.0,17686108.98,3,3.756811,1,4.981946,0,-0.1190179779188511,-0.0560360414007695,64.24870466321246,64.24870466321246,35.75129533678754,34.6038449991887,39.58236856282913,24.64679787190784,45.195729537366525,,60.0,,6832100.0,,14.748,14.85,
1997-02-20,sz.000688,13.09,14.2,13.09,14.06,14.54,2062409.0,28254989.56,3,6.263561,1,-3.301235,0,-0.1700825790580786,-0.0788453489322313,63.94052044609662,63.94052044609662,36.05947955390337,35.13575356579873,37.95751526316239,29.492230171071427,35.66878980891718,37.469586374695865,50.0,,4769691.0,,14.568,14.737,
1997-02-21,sz.000688,14.0,14.28,13.95,14.22,14.06,1017871.0,14366396.73,3,3.091287,1,1.137979,0,-0.1953886616707709,-0.1021540114799393,57.99256505576205,57.99256505576205,42.00743494423796,37.56870923596978,37.819856402636205,37.06641490263695,38.036809815950924,39.81264637002342,60.0,,5787562.0,,14.412,14.663000000000002,
1997-02-24,sz.000688,14.2,14.36,14.07,14.08,14.22,754100.0,10698846.31,3,2.290211,1,-0.984531,0,-0.224156804325494,-0.1265545700490502,56.95652173913045,63.197026022304826,36.80297397769518,37.30310051117255,37.64061054464556,36.62808044422654,28.239202657807297,39.81264637002342,50.0,,5033462.0,,14.15,14.572,
1997-02-25,sz.000688,14.0,14.7,14.0,14.34,14.08,870231.0,12526964.03,3,2.642902,1,1.846593,0,-0.2234007131937172,-0.1459237986779836,22.360248447204945,53.53159851301114,46.46840148698885,40.43979341724583,38.59859076618489,44.12219871936772,64.16184971098268,42.88888888888887,60.0,,5903693.0,,14.248,14.525,
1997-02-26,sz.000688,14.35,14.55,14.29,14.48,14.34,755248.0,10865150.24,3,2.293697,1,0.976286,0,-0.2090943658603468,-0.1585579121144563,13.66459627329186,48.32713754646837,51.67286245353163,44.2502285373012,40.51571590619148,51.71925379952064,47.45762711864412,41.98645598194131,70.0,,6658941.0,,14.236,14.492,
1997-02-27,sz.000688,14.51,14.96,14.5,14.62,14.48,1257620.0,18617163.98,3,3.819407,1,0.966853,0,-0.1843347562303794,-0.1637132809376409,33.66336633663377,43.12267657992567,56.87732342007434,48.50849001071265,43.21113574352847,59.103198545081,83.33333333333326,46.082949308755744,70.0,,7916561.0,,14.348,14.457999999999998,
1997-02-28,sz.000688,14.61,14.65,14.2,14.63,14.62,832272.0,12071877.32,3,2.52762,1,0.068401,0,-0.1620377998965843,-0.1633781847294296,34.37499999999998,42.750929368029695,66.95652173913045,54.70559717318509,47.07238285666955,69.97202580621618,79.71014492753619,45.83333333333334,70.0,60.0,8748833.0,,14.43,14.420999999999998,14.6975
1997-03-03,sz.000688,14.7,15.05,14.7,15.02,14.63,1333602.0,19948881.61,3,4.050165,1,2.665758,0,-0.111610978838522,-0.1530247435512481,2.857142857142964,16.086956521739168,98.46938775510198,69.3688706547856,54.54293085801281,99.02075024833115,100.0,52.31788079470197,70.0,65.0,10082435.0,,14.618,14.384,14.694000000000004
1997-03-04,sz.000688,15.02,15.58,14.2,15.36,15.02,2893781.0,43709619.39,3,8.788448,1,2.263643,0,-0.0437083585925925,-0.131161466559517,15.942028985507283,8.835341365461872,91.16465863453811,76.65910592369258,61.94032890698074,106.09665995711626,100.0,55.646817248459946,80.0,70.0,12976216.0,,14.822,14.535000000000002,14.714499999999996
1997-03-05,sz.000688,15.3,15.6,14.71,14.79,15.36,1597344.0,24273405.11,3,4.851153,1,-3.710936,0,-0.0354802845128165,-0.1120252301501769,57.85714285714288,32.27091633466138,50.90909090909089,68.05612130861066,63.98359248995038,76.20117894593119,60.68965517241376,48.39319470699431,70.0,65.0,11378872.0,,14.884,14.56,14.705000000000002
