真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
[2890.919 2886.236 2924.106 2930.153 2957.411 2985.864 2999.601 3024.738],2891.04,2892.8008,2900.0122,2904.0852,2906.8438,2917.342,2918.8525,2925.0928,3125.6191,0.014920366
[2886.236 2924.106 2930.153 2957.411 2985.864 2999.601 3024.738 3021.202],2887.5251,2901.8667,2912.5298,2920.5745,2931.8555,2937.2288,2942.9958,2941.1143,2758.349,0.014867114
[2924.106 2930.153 2957.411 2985.864 2999.601 3024.738 3021.202 3008.811],2885.853,2887.279,2887.8875,2893.7046,2887.7705,2887.9941,2886.3127,2883.78,10207.643,0.03134752
[2930.153 2957.411 2985.864 2999.601 3024.738 3021.202 3008.811 3031.235],2925.2896,2932.043,2939.3447,2944.737,2952.14,2947.3652,2947.3804,2950.277,3361.4448,0.017459206
[2957.411 2985.864 2999.601 3024.738 3021.202 3008.811 3031.235 3030.754],2927.2153,2928.5618,2928.4536,2928.5293,2924.7698,2922.8394,2919.1533,2916.6682,7597.695,0.027504705
[2985.864 2999.601 3024.738 3021.202 3008.811 3031.235 3030.754 2978.117],2964.6987,2973.729,2981.3262,2987.3743,2989.8843,2988.1838,2990.5068,2987.0142,1007.1067,0.009752845
[2999.601 3024.738 3021.202 3008.811 3031.235 3030.754 2978.117 2985.658],2989.7144,2999.28,2996.4612,3002.4888,3006.903,3004.746,3002.5618,3009.0098,476.15527,0.006830097
[3024.738 3021.202 3008.811 3031.235 3030.754 2978.117 2985.658 2999.278],3004.3145,3006.1575,3010.223,3010.9282,3009.6316,3009.093,3012.5366,3019.272,448.21356,0.006492455
[3021.202 3008.811 3031.235 3030.754 2978.117 2985.658 2999.278 3006.446],3022.3672,3023.6838,3026.004,3026.9868,3022.7786,3026.5752,3029.669,3029.6785,674.5432,0.00685737
[3008.811 3031.235 3030.754 2978.117 2985.658 2999.278 3006.446 2977.076],3017.3142,3016.3752,3026.261,3022.2173,3023.6558,3026.9656,3029.9019,3040.0925,1123.7305,0.009368274
[3031.235 3030.754 2978.117 2985.658 2999.278 3006.446 2977.076 2985.34 ],3006.9094,3010.649,3017.0747,3021.683,3028.3599,3037.1062,3045.219,3052.3447,1841.2954,0.013129287
[3030.754 2978.117 2985.658 2999.278 3006.446 2977.076 2985.34  2955.432],3026.6545,3024.7595,3033.0925,3034.9385,3035.2517,3042.2527,3050.1438,3050.4082,3001.4792,0.016263649
[2978.117 2985.658 2999.278 3006.446 2977.076 2985.34  2955.432 2929.087],3026.0432,3029.8704,3036.4104,3036.891,3044.9175,3052.6633,3054.2446,3061.8167,5384.1763,0.022187002
[2985.658 2999.278 3006.446 2977.076 2985.34  2955.432 2929.087 2932.167],2981.197,2990.4714,2998.167,2999.2593,3002.132,3016.947,3020.8293,3031.2146,2868.9106,0.013271931
[2999.278 3006.446 2977.076 2985.34  2955.432 2929.087 2932.167 2905.189],2981.5442,2984.9744,2984.5784,2986.843,2987.4976,2992.4749,2995.7488,2995.6396,2263.0344,0.01267339
[3006.446 2977.076 2985.34  2955.432 2929.087 2932.167 2905.189 2913.57 ],2989.217,2987.2148,2987.9363,2991.4724,2993.2402,2992.5264,2991.6348,2988.4062,2817.191,0.01501614
[2977.076 2985.34  2955.432 2929.087 2932.167 2905.189 2913.57  2924.856],2988.71,2987.718,2986.9766,2989.1536,2986.854,2983.4277,2980.5288,2974.2898,2597.9033,0.015168651
[2985.34  2955.432 2929.087 2932.167 2905.189 2913.57  2924.856 2947.71 ],2974.8306,2973.5857,2976.6885,2975.2324,2973.0562,2969.0413,2965.1423,2958.846,1748.8201,0.012569087
[2955.432 2929.087 2932.167 2905.189 2913.57  2924.856 2947.71  2973.655],2982.4573,2981.8137,2980.4705,2974.3174,2974.5781,2966.806,2963.1748,2959.1362,2069.2737,0.014103073
[2929.087 2932.167 2905.189 2913.57  2924.856 2947.71  2973.655 3007.883],2962.9058,2964.3682,2965.0989,2960.4888,2957.7598,2958.7917,2955.7463,2952.3755,1572.3087,0.012342345
[2932.167 2905.189 2913.57  2924.856 2947.71  2973.655 3007.883 2991.045],2928.363,2925.9727,2917.6104,2912.9868,2908.847,2905.4236,2902.2449,2895.3965,3384.6938,0.014640527
[2905.189 2913.57  2924.856 2947.71  2973.655 3007.883 2991.045 2978.712],2932.7844,2930.7905,2918.2356,2915.2007,2910.303,2908.0635,2903.78,2901.4006,3716.0452,0.017290208
[2913.57  2924.856 2947.71  2973.655 3007.883 2991.045 2978.712 2977.334],2904.4272,2891.9453,2882.6775,2876.0586,2867.4873,2861.9927,2858.8528,2858.8037,9962.76,0.029893007
[2924.856 2947.71  2973.655 3007.883 2991.045 2978.712 2977.334 2938.141],2904.4883,2905.727,2898.072,2902.1838,2900.516,2899.1484,2902.8462,2897.0498,5103.1577,0.022218194
[2947.71  2973.655 3007.883 2991.045 2978.712 2977.334 2938.141 2939.617],2911.9148,2905.704,2897.6953,2889.7283,2887.1592,2881.8538,2876.146,2873.0837,6759.1826,0.02650485
[2973.655 3007.883 2991.045 2978.712 2977.334 2938.141 2939.617 2954.379],2943.328,2940.0012,2934.816,2929.8057,2929.8657,2920.0076,2914.1091,2912.0464,2013.2443,0.01413816
[3007.883 2991.045 2978.712 2977.334 2938.141 2939.617 2954.379 2941.618],2965.174,2962.634,2963.533,2963.2302,2955.643,2949.853,2946.609,2940.894,441.56818,0.005730691
[2991.045 2978.712 2977.334 2938.141 2939.617 2954.379 2941.618 2940.921],3001.8403,3004.3765,3004.823,2998.265,2989.418,2992.0168,2987.2554,2982.4873,1606.628,0.012656307
[2978.712 2977.334 2938.141 2939.617 2954.379 2941.618 2940.921 2954.932],2996.3777,3003.2383,3008.8357,3007.7817,3008.6106,3007.508,3000.3838,3010.3645,3064.809,0.01770183
[2977.334 2938.141 2939.617 2954.379 2941.618 2940.921 2954.932 2980.049],2981.8938,2989.3618,2995.6655,3000.8638,3001.198,3000.3472,3007.7349,3012.3936,2357.7783,0.015368673
[2938.141 2939.617 2954.379 2941.618 2940.921 2954.932 2980.049 2954.176],2971.5708,2968.9355,2966.3423,2963.9321,2955.6917,2959.1084,2958.6248,2963.4084,424.75354,0.006217109
[2939.617 2954.379 2941.618 2940.921 2954.932 2980.049 2954.176 2939.32 ],2936.245,2939.3992,2941.6025,2940.7798,2954.5159,2956.4978,2960.326,2964.8433,184.984,0.003134937
[2954.379 2941.618 2940.921 2954.932 2980.049 2954.176 2939.32  2929.056],2934.1506,2931.1758,2935.9597,2950.4856,2955.6738,2960.403,2967.1152,2962.193,383.2723,0.00558066
[2941.618 2940.921 2954.932 2980.049 2954.176 2939.32  2929.056 2958.199],2979.0688,2986.3474,2996.8801,3016.659,3026.8792,3030.5034,3029.7234,3036.2036,4548.1113,0.021378562
[2940.921 2954.932 2980.049 2954.176 2939.32  2929.056 2958.199 2975.491],2936.3354,2935.9016,2936.9963,2932.7827,2931.646,2927.9956,2922.9697,2925.7532,808.6692,0.007660718
[2954.932 2980.049 2954.176 2939.32  2929.056 2958.199 2975.491 2991.562],2927.5486,2918.1096,2916.0527,2911.2139,2905.3794,2896.809,2893.3008,2889.2698,3547.2388,0.01789631
[2980.049 2954.176 2939.32  2929.056 2958.199 2975.491 2991.562 2978.595],2946.5803,2942.2346,2941.1277,2934.4822,2928.717,2918.9539,2916.592,2910.7273,1948.4517,0.011819177
[2954.176 2939.32  2929.056 2958.199 2975.491 2991.562 2978.595 2978.714],2973.0166,2975.7422,2980.2625,2976.5864,2971.7007,2968.82,2965.9868,2963.4338,695.72015,0.007588198
[2939.32  2929.056 2958.199 2975.491 2991.562 2978.595 2978.714 2964.184],2958.5078,2963.1907,2967.2957,2964.0725,2958.6428,2961.9517,2957.8674,2951.5645,462.6243,0.006617744
[2929.056 2958.199 2975.491 2991.562 2978.595 2978.714 2964.184 2909.974],2937.661,2933.3462,2914.0889,2906.2166,2901.4043,2892.0947,2881.3699,2879.9062,4121.17,0.019221172
[2958.199 2975.491 2991.562 2978.595 2978.714 2964.184 2909.974 2914.823],2919.9536,2907.6082,2899.7146,2890.7996,2880.6987,2874.0535,2868.5103,2874.9617,5406.6855,0.023394533
[2975.491 2991.562 2978.595 2978.714 2964.184 2909.974 2914.823 2905.24 ],2943.9043,2938.877,2933.1448,2928.2798,2919.565,2919.5908,2922.7148,2919.8257,1342.6434,0.010812852
[2991.562 2978.595 2978.714 2964.184 2909.974 2914.823 2905.24  2909.869],2974.3037,2975.0288,2983.7246,2979.954,2984.7852,2992.5393,2993.3147,2990.9868,3319.7688,0.015566515
[2978.595 2978.714 2964.184 2909.974 2914.823 2905.24  2909.869 2891.343],2992.8667,2992.3406,2993.3145,2994.8872,2999.2778,2996.5378,2998.1262,2995.323,5314.66,0.021883233
[2978.714 2964.184 2909.974 2914.823 2905.24  2909.869 2891.343 2909.2  ],2972.1182,2969.6023,2967.843,2973.3687,2966.7695,2963.1707,2964.0486,2964.2366,2723.9197,0.015946828
[2964.184 2909.974 2914.823 2905.24  2909.869 2891.343 2909.2   2933.99 ],2971.4294,2974.1655,2977.3423,2974.5515,2973.1584,2972.277,2975.9453,2976.3389,3711.2556,0.019616017
[2909.974 2914.823 2905.24  2909.869 2891.343 2909.2   2933.99  2911.053],2956.894,2953.3765,2939.0222,2933.1492,2928.748,2923.6697,2921.5981,2922.2703,907.36914,0.009370822
[2914.823 2905.24  2909.869 2891.343 2909.2   2933.99  2911.053 2903.637],2915.4067,2916.5728,2909.3398,2912.5068,2919.2117,2917.4905,2926.6086,2930.1663,236.90128,0.004393476
[2905.24  2909.869 2891.343 2909.2   2933.99  2911.053 2903.637 2885.288],2909.1145,2893.3176,2884.2942,2878.0056,2870.0452,2867.2996,2865.7007,2870.2424,1122.5706,0.009410808
[2909.869 2891.343 2909.2   2933.99  2911.053 2903.637 2885.288 2906.168],2892.316,2876.5042,2872.9368,2868.4417,2860.184,2858.7476,2855.3433,2856.9617,1757.5697,0.013276834
[2891.343 2909.2   2933.99  2911.053 2903.637 2885.288 2906.168 2907.06 ],2910.678,2920.505,2929.012,2938.0762,2940.7544,2946.9287,2947.094,2945.7146,1200.3824,0.010384858
[2909.2   2933.99  2911.053 2903.637 2885.288 2906.168 2907.06  2903.194],2898.133,2905.2205,2916.2166,2921.7239,2929.5264,2928.2964,2927.4365,2929.9429,610.1689,0.007597758
[2933.99  2911.053 2903.637 2885.288 2906.168 2907.06  2903.194 2889.693],2917.5696,2923.0466,2928.2388,2930.7026,2935.518,2932.8738,2936.3767,2942.0527,1056.45,0.010307187
[2911.053 2903.637 2885.288 2906.168 2907.06  2903.194 2889.693 2871.981],2937.8887,2942.1196,2952.0957,2949.2769,2943.836,2947.1,2950.7466,2948.127,2666.0806,0.016984409
[2903.637 2885.288 2906.168 2907.06  2903.194 2889.693 2871.981 2875.807],2907.2803,2905.6196,2902.9158,2893.8152,2883.1013,2883.6755,2873.9849,2860.6555,160.7699,0.003618274
[2885.288 2906.168 2907.06  2903.194 2889.693 2871.981 2875.807 2884.698],2904.716,2903.992,2886.895,2884.7437,2880.4395,2869.7788,2855.3967,2853.5376,325.9067,0.00533028
[2906.168 2907.06  2903.194 2889.693 2871.981 2875.807 2884.698 2878.115],2878.2317,2863.8296,2856.1196,2850.5361,2839.3179,2827.6758,2825.374,2829.9639,1952.491,0.014956702
[2907.06  2903.194 2889.693 2871.981 2875.807 2884.698 2878.115 2899.468],2891.6946,2888.8345,2888.1265,2882.0793,2874.0203,2875.3325,2878.4697,2877.9832,137.41974,0.003211387
[2903.194 2889.693 2871.981 2875.807 2884.698 2878.115 2899.468 2912.013],2896.5967,2895.6292,2897.104,2881.254,2879.845,2887.5913,2885.477,2884.261,227.3588,0.004287349
[2889.693 2871.981 2875.807 2884.698 2878.115 2899.468 2912.013 2914.477],2897.188,2887.0063,2873.6257,2864.4993,2858.8184,2856.025,2853.43,2852.9443,1271.5737,0.009813009
[2871.981 2875.807 2884.698 2878.115 2899.468 2912.013 2914.477 2917.315],2887.6853,2888.305,2896.4062,2906.8252,2908.5042,2910.3477,2914.7283,2919.632,181.75546,0.00355212
[2875.807 2884.698 2878.115 2899.468 2912.013 2914.477 2917.315 2924.417],2868.7834,2873.4587,2880.7827,2882.5713,2885.2441,2890.144,2893.5312,2892.863,417.28073,0.006197102
[2884.698 2878.115 2899.468 2912.013 2914.477 2917.315 2924.417 2915.698],2871.7773,2872.2422,2868.2275,2866.9739,2863.517,2863.2424,2860.7615,2862.8752,1946.1176,0.013583058
[2878.115 2899.468 2912.013 2914.477 2917.315 2924.417 2915.698 2967.676],2886.0127,2881.981,2880.761,2881.9568,2878.7922,2877.6675,2879.2563,2877.0352,1951.9625,0.01286217
[2899.468 2912.013 2914.477 2917.315 2924.417 2915.698 2967.676 2984.392],2867.909,2859.6812,2852.365,2847.6836,2840.567,2838.6458,2835.015,2832.5542,8257.829,0.02808922
[2912.013 2914.477 2917.315 2924.417 2915.698 2967.676 2984.392 3022.421],2887.3901,2878.649,2872.203,2866.4712,2860.0437,2854.8533,2852.6077,2847.0273,8904.895,0.026915062
[2914.477 2917.315 2924.417 2915.698 2967.676 2984.392 3022.421 3017.044],2908.5925,2908.845,2904.7446,2905.6372,2903.7827,2902.408,2897.813,2894.891,5230.8486,0.018227007
[2917.315 2924.417 2915.698 2967.676 2984.392 3022.421 3017.044 3017.065],2914.4949,2917.8088,2922.6187,2922.8901,2924.7847,2921.481,2922.9358,2920.9138,4243.574,0.017140312
[2924.417 2915.698 2967.676 2984.392 3022.421 3017.044 3017.065 3004.937],2915.2297,2916.5613,2917.146,2914.8716,2913.305,2912.139,2915.21,2913.703,6135.125,0.022344146
[2915.698 2967.676 2984.392 3022.421 3017.044 3017.065 3004.937 2962.751],2921.1948,2920.881,2921.3223,2920.8098,2916.982,2918.6172,2918.7131,2919.4688,5691.859,0.022688067
[2967.676 2984.392 3022.421 3017.044 3017.065 3004.937 2962.751 2982.68 ],2910.9043,2911.408,2910.8455,2908.9692,2910.2585,2909.5469,2909.173,2912.3162,7625.9336,0.028142808
[2984.392 3022.421 3017.044 3017.065 3004.937 2962.751 2982.68  2981.88 ],2960.2664,2958.6262,2954.3308,2955.5693,2955.475,2953.2288,2955.3672,2951.9817,2067.9375,0.013652241
[3022.421 3017.044 3017.065 3004.937 2962.751 2982.68  2981.88  3007.354],2980.9607,2983.3845,2978.8877,2984.1648,2987.3416,2983.4355,2984.499,2986.691,722.49786,0.007592862
[3017.044 3017.065 3004.937 2962.751 2982.68  2981.88  3007.354 3005.035],3012.3804,3014.8655,3013.2007,3017.5166,3021.024,3015.834,3018.4695,3014.7935,742.0093,0.00683692
[3017.065 3004.937 2962.751 2982.68  2981.88  3007.354 3005.035 3040.023],3012.872,3008.3386,3014.4321,3013.6875,3005.7056,3003.6687,3004.603,3004.374,689.22986,0.006430885
[3004.937 2962.751 2982.68  2981.88  3007.354 3005.035 3040.023 3050.124],3013.3894,3012.5642,3020.1636,3011.5098,3010.099,3012.214,3012.5845,3019.965,819.6578,0.008043141
[2962.751 2982.68  2981.88  3007.354 3005.035 3040.023 3050.124 3085.197],3009.1174,3011.3352,3015.0422,3015.3618,3019.0984,3025.6362,3032.8218,3040.9216,849.9096,0.008559627
[2982.68  2981.88  3007.354 3005.035 3040.023 3050.124 3085.197 3083.785],2971.2148,2974.1997,2984.532,2984.8423,2990.1335,3005.449,3014.2654,3023.9531,1776.8717,0.011772336
[2981.88  3007.354 3005.035 3040.023 3050.124 3085.197 3083.785 3083.408],2973.342,2976.5925,2976.4158,2976.66,2985.0408,2992.1558,2997.759,3002.768,4081.1055,0.018625367
[3007.354 3005.035 3040.023 3050.124 3085.197 3083.785 3083.408 3104.801],2976.7397,2983.1565,2992.0854,3004.6018,3013.7424,3022.6914,3031.5571,3034.575,2780.5698,0.016320024
[3005.035 3040.023 3050.124 3085.197 3083.785 3083.408 3104.801 3066.892],3003.5715,3015.8877,3033.9868,3050.7283,3063.1384,3074.4321,3079.141,3075.6477,409.38635,0.005701847
[3040.023 3050.124 3085.197 3083.785 3083.408 3104.801 3066.892 3094.881],2998.1956,3001.1775,3007.1357,3013.524,3016.202,3008.1323,3007.2122,3003.838,5110.9395,0.022462528
[3050.124 3085.197 3083.785 3083.408 3104.801 3066.892 3094.881 3092.29 ],3040.9885,3054.134,3066.0444,3073.3525,3078.995,3077.0325,3077.6733,3075.0059,353.4781,0.005605627
[3085.197 3083.785 3083.408 3104.801 3066.892 3094.881 3092.29  3115.569],3056.537,3064.5457,3078.0835,3081.375,3083.5847,3079.3005,3081.082,3079.3938,465.54218,0.006314129
[3083.785 3083.408 3104.801 3066.892 3094.881 3092.29  3115.569 3106.82 ],3092.4077,3100.5503,3101.9456,3102.9714,3101.7761,3101.5925,3101.744,3096.4182,263.9372,0.004257655
[3083.408 3104.801 3066.892 3094.881 3092.29  3115.569 3106.82  3090.037],3088.8267,3091.3262,3092.3076,3089.5393,3083.8606,3086.9482,3081.561,3091.665,302.03693,0.004584978
[3104.801 3066.892 3094.881 3092.29  3115.569 3106.82  3090.037 3074.081],3079.9573,3081.3848,3085.58,3086.5176,3089.211,3092.4102,3096.8818,3104.1343,349.94055,0.005336123
[3066.892 3094.881 3092.29  3115.569 3106.82  3090.037 3074.081 3075.495],3096.7974,3089.5303,3084.26,3083.9038,3074.6968,3073.6582,3076.0906,3077.0771,412.10547,0.005131068
[3094.881 3092.29  3115.569 3106.82  3090.037 3074.081 3075.495 3095.787],3065.0457,3065.7034,3071.0234,3071.22,3077.8496,3081.1353,3085.0237,3092.3958,643.6599,0.006803375
[3092.29  3115.569 3106.82  3090.037 3074.081 3075.495 3095.787 3052.141],3085.5044,3089.292,3093.2673,3103.3284,3110.1587,3114.489,3124.166,3119.5315,1158.2263,0.009369213
[3115.569 3106.82  3090.037 3074.081 3075.495 3095.787 3052.141 3060.754],3083.4753,3081.0364,3086.2332,3088.0762,3088.3162,3091.781,3093.001,3094.2239,609.41705,0.00677114
[3106.82  3090.037 3074.081 3075.495 3095.787 3052.141 3060.754 2976.528],3118.944,3133.9692,3151.2024,3161.5825,3178.2832,3189.8684,3193.8486,3191.6204,13148.635,0.032339815
[3090.037 3074.081 3075.495 3095.787 3052.141 3060.754 2976.528 2746.605],3106.402,3111.581,3115.4783,3123.0747,3122.6692,3119.742,3121.227,3119.6028,21567.035,0.03326331
[3074.081 3075.495 3095.787 3052.141 3060.754 2976.528 2746.605 2783.287],3091.4888,3099.6135,3102.5938,3102.5293,3101.4946,3100.1714,3098.377,3098.1775,30414.621,0.04103427
[3075.495 3095.787 3052.141 3060.754 2976.528 2746.605 2783.287 2818.087],3071.3389,3072.8655,3069.5183,3063.8662,3062.7798,3058.699,3057.0046,3056.134,29660.51,0.04261082
[3095.787 3052.141 3060.754 2976.528 2746.605 2783.287 2818.087 2866.509],3078.1738,3079.6711,3077.6045,3082.1174,3082.7512,3079.4497,3084.5393,3077.7856,41105.305,0.05659229
[3052.141 3060.754 2976.528 2746.605 2783.287 2818.087 2866.509 2875.963],3078.3477,3073.1917,3072.1934,3067.8945,3067.0278,3064.4639,3060.5308,3057.6182,40634.22,0.060248412
[3060.754 2976.528 2746.605 2783.287 2818.087 2866.509 2875.963 2890.487],3062.6165,3071.5652,3082.6658,3084.2927,3089.2014,3094.9653,3098.289,3099.803,53939.273,0.073582985
[2976.528 2746.605 2783.287 2818.087 2866.509 2875.963 2890.487 2901.674],3072.7056,3081.7483,3089.979,3096.01,3100.0515,3107.8943,3113.7378,3110.759,61845.5,0.084319405
[2746.605 2783.287 2818.087 2866.509 2875.963 2890.487 2901.674 2926.899],2974.4016,2982.1167,2986.3418,2981.9888,2984.9365,2986.7854,2986.8635,2988.018,20651.4,0.046976633
[2783.287 2818.087 2866.509 2875.963 2890.487 2901.674 2926.899 2906.073],2853.5032,2844.1304,2829.0073,2799.1118,2781.1206,2784.9343,2772.348,2783.3,9683.679,0.030924138
[2818.087 2866.509 2875.963 2890.487 2901.674 2926.899 2906.073 2917.007],2816.9124,2783.7036,2733.767,2734.9412,2702.6816,2692.398,2686.8452,2700.7407,30086.617,0.053854406
[2866.509 2875.963 2890.487 2901.674 2926.899 2906.073 2917.007 2983.622],2792.5413,2768.686,2758.3638,2757.4067,2726.8135,2726.606,2739.702,2731.0945,27837.389,0.054258954
[2875.963 2890.487 2901.674 2926.899 2906.073 2917.007 2983.622 2984.971],2844.8604,2842.9314,2826.4985,2817.4863,2822.35,2828.9766,2822.979,2804.357,11754.738,0.032986745
[2890.487 2901.674 2926.899 2906.073 2917.007 2983.622 2984.971 2975.401],2863.8113,2857.3433,2830.2356,2825.2766,2842.8198,2832.6018,2808.7427,2789.613,14054.133,0.03535798
[2901.674 2926.899 2906.073 2917.007 2983.622 2984.971 2975.401 3030.154],2881.3022,2869.6262,2858.2732,2876.5068,2866.9934,2850.1174,2827.5725,2836.918,12325.174,0.031830315
[2926.899 2906.073 2917.007 2983.622 2984.971 2975.401 3030.154 3039.669],2902.8374,2915.025,2943.3962,2947.0273,2951.4175,2937.9092,2927.5864,2926.6296,3565.5151,0.015936432
[2906.073 2917.007 2983.622 2984.971 2975.401 3030.154 3039.669 3031.233],2934.392,2961.9968,2978.43,2979.4834,2978.3025,2973.6326,2969.388,2945.771,2291.1719,0.01246124
[2917.007 2983.622 2984.971 2975.401 3030.154 3039.669 3031.233 3013.05 ],2924.1116,2937.5986,2927.786,2926.1787,2920.6328,2911.1758,2889.82,2904.296,8524.005,0.02684047
[2983.622 2984.971 2975.401 3030.154 3039.669 3031.233 3013.05  2987.928],2911.3708,2922.3645,2942.0874,2948.0396,2954.3677,2933.767,2952.649,2971.6113,4710.3506,0.021151144
[2984.971 2975.401 3030.154 3039.669 3031.233 3013.05  2987.928 2991.328],2969.7576,2988.2275,3043.6633,3049.4055,3047.813,3075.538,3098.7039,3105.9985,3784.1975,0.014835842
[2975.401 3030.154 3039.669 3031.233 3013.05  2987.928 2991.328 2880.303],2987.293,2987.9775,2996.2659,2951.7615,2956.2908,2961.5073,2953.9636,2951.4023,2561.3364,0.015408497
[3030.154 3039.669 3031.233 3013.05  2987.928 2991.328 2880.303 2970.931],3009.8594,3018.6743,3009.7102,3025.5625,3054.0808,3033,3048.877,3034.8635,5011.2207,0.017621798
[3039.669 3031.233 3013.05  2987.928 2991.328 2880.303 2970.931 2992.896],3039.0784,3043.2075,3041.7908,3075.765,3068.646,3073.0686,3084.862,3080.5593,9060.867,0.025436588
[3031.233 3013.05  2987.928 2991.328 2880.303 2970.931 2992.896 3011.665],3053.7317,3054.8809,3073.4104,3063.3584,3082.0999,3088.4497,3091.4797,3092.4272,10690.699,0.030420937
[3013.05  2987.928 2991.328 2880.303 2970.931 2992.896 3011.665 3071.677],3039.3333,3041.63,3035.6345,3027.8481,3018.0789,3014.0774,3010.6357,3014.948,4149.772,0.016811315
[2987.928 2991.328 2880.303 2970.931 2992.896 3011.665 3071.677 3034.511],3019.6604,3024.994,3020.0247,3016.3445,3013.3806,3009.64,3014.9126,3022.8115,3438.4604,0.014440293
"[2991.328  2880.303  2970.931  2992.896  3011.665  3071.677  3034.511
 2943.2908]",2999.7532,3012.442,3023.3792,3027.107,3040.6357,3057.0657,3065.8635,3083.2917,5386.117,0.018756531
"[2880.303  2970.931  2992.896  3011.665  3071.677  3034.511  2943.2908
 2996.7617]",2990.753,2999.0242,3001.3525,3014.8289,3022.2253,3035.5981,3047.5005,3046.48,3606.0205,0.015016597
"[2970.931  2992.896  3011.665  3071.677  3034.511  2943.2908 2996.7617
 2968.5173]",2851.3826,2827.096,2814.9006,2795.447,2790.278,2791.9456,2783.213,2784.8594,39836.14,0.06449167
"[2992.896  3011.665  3071.677  3034.511  2943.2908 2996.7617 2968.5173
 2923.4856]",2982.382,3002.3037,3021.2158,3040.8235,3064.6458,3071.461,3079.7515,3087.5376,7797.181,0.023109201
"[3011.665  3071.677  3034.511  2943.2908 2996.7617 2968.5173 2923.4856
 2887.4265]",2996.8218,2994.6802,2999.7053,3015.682,3018.2156,3016.3271,3022.1423,3016.1365,5205.7744,0.020955931
"[3071.677  3034.511  2943.2908 2996.7617 2968.5173 2923.4856 2887.4265
 2789.2537]",3018.5994,3031.4539,3053.5813,3063.5986,3076.2446,3083.3699,3085.4966,3081.4277,22652.918,0.042798616
"[3034.511  2943.2908 2996.7617 2968.5173 2923.4856 2887.4265 2789.2537
 2779.6406]",3067.8496,3083.366,3101.8154,3109.3967,3118.2363,3119.1042,3121.9832,3121.3645,46337.797,0.066271506
"[2943.2908 2996.7617 2968.5173 2923.4856 2887.4265 2789.2537 2779.6406
 2728.7563]",3035.5647,3032.9094,3028.4546,3021.0762,3001.3765,2996.3335,2986.9744,2983.4075,23329.832,0.04732538
"[2996.7617 2968.5173 2923.4856 2887.4265 2789.2537 2779.6406 2728.7563
 2702.1296]",2932.0283,2927.5723,2895.8967,2871.4548,2866.1082,2851.861,2842.5728,2845.5664,6441.73,0.024836404
"[2968.5173 2923.4856 2887.4265 2789.2537 2779.6406 2728.7563 2702.1296
 2745.6182]",3018.3445,3018.312,2988.595,3008.3,3017.4473,3010.1672,3032.9028,3016.186,48506.64,0.07155368
"[2923.4856 2887.4265 2789.2537 2779.6406 2728.7563 2702.1296 2745.6182
 2660.1675]",2988.5894,2991.9875,3016.2998,3038.7532,3056.9446,3061.92,3068.0903,3090.3083,82503.34,0.09570846
"[2887.4265 2789.2537 2779.6406 2728.7563 2702.1296 2745.6182 2660.1675
 2722.438 ]",2906.919,2884.9536,2864.7612,2853.4553,2848.992,2843.6924,2837.8787,2838.7393,13578.517,0.039622113
"[2789.2537 2779.6406 2728.7563 2702.1296 2745.6182 2660.1675 2722.438
 2781.5913]",2876.626,2850.2615,2828.262,2824.9143,2814.229,2821.275,2811.3374,2809.3064,9616.619,0.033350848
"[2779.6406 2728.7563 2702.1296 2745.6182 2660.1675 2722.438  2781.5913
 2764.911 ]",2773.4307,2774.4482,2790.7776,2778.98,2780.137,2792.7908,2782.9744,2791.3062,3892.3247,0.018115044
"[2728.7563 2702.1296 2745.6182 2660.1675 2722.438  2781.5913 2764.911
 2772.2034]",2778.0059,2775.5664,2751.274,2752.8137,2743.1934,2729.1882,2721.6013,2735.3535,2855.5356,0.017191567
"[2702.1296 2745.6182 2660.1675 2722.438  2781.5913 2764.911  2772.2034
 2747.2139]",2734.4888,2741.1,2760.0776,2770.8918,2755.615,2764.5151,2770.4885,2779.8315,1892.3901,0.01136877
"[2745.6182 2660.1675 2722.438  2781.5913 2764.911  2772.2034 2747.2139
 2750.2961]",2706.8645,2734.7075,2771.1677,2766.3044,2778.367,2805.0378,2817.892,2813.9092,2495.942,0.016387278
"[2660.1675 2722.438  2781.5913 2764.911  2772.2034 2747.2139 2750.2961
 2734.5215]",2762.9602,2764.1794,2766.4387,2774.574,2776.9658,2778.823,2775.439,2760.8862,1872.5938,0.011865413
"[2722.438  2781.5913 2764.911  2772.2034 2747.2139 2750.2961 2734.5215
 2780.638 ]",2646.9495,2663.9553,2683.534,2685.9758,2698.8696,2703.903,2701.5852,2687.346,5983.977,0.026327085
"[2781.5913 2764.911  2772.2034 2747.2139 2750.2961 2734.5215 2780.638
 2763.9873]",2726.2095,2731.7358,2718.6863,2717.476,2729.545,2708.1062,2693.6272,2688.454,2790.0825,0.017232828
"[2764.911  2772.2034 2747.2139 2750.2961 2734.5215 2780.638  2763.9873
 2820.7634]",2783.04,2780.1526,2793.4731,2799.655,2787.5833,2771.6067,2762.8188,2757.0247,1491.1484,0.011235131
"[2772.2034 2747.2139 2750.2961 2734.5215 2780.638  2763.9873 2820.7634
 2815.3687]",2762.3088,2758.2373,2766.9167,2753.2402,2740.9402,2733.3518,2721.4163,2715.1128,2910.1997,0.0145826
