date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
2008-01-21,sh.000919,5755.2900,5768.92,5433.21,5455.98,0.0000,2239780000.0,3923000000.0000,3,0.016576,1,0.000000,0,0.0,0.0,,,,,,,,,,,0.0,,,,
2008-01-22,sh.000919,5329.3800,5352.42,4978.81,5036.12,5455.9800,3084950000.0,5443000000.0000,3,0.022830,1,-7.695407,0,-33.493105413105695,-6.698621082621139,,,,,,,,,,,-3084950000.0,,,,
2008-01-23,sh.000919,5077.6000,5268.98,5040.48,5267.18,5036.1200,2900790000.0,4639000000.0000,3,0.021468,1,4.588057,0,-40.92031785456311,-13.542960437009533,,,,,,,,,,,-184160000.0,,,,
2008-01-24,sh.000919,5344.9900,5356.74,5185.4,5287.53,5267.1800,2780960000.0,4754000000.0000,3,0.020581,1,0.386347,0,-44.649668709213984,-19.764302091450425,,,,,,,,,,,2596800000.0,,,,
2008-01-25,sh.000919,5279.9000,5390.28,5182.52,5344.05,5287.5300,2233180000.0,4038000000.0000,3,0.016527,1,1.068931,0,-42.553978709761395,-24.32223741511262,53.773525205351156,,,,,,42.31028181206121,,,,4829980000.0,,5278.1720000000005,,
2008-01-28,sh.000919,5293.2100,5293.21,4934.05,4947.42,5344.0500,1970410000.0,3179000000.0000,3,0.014578,1,-7.421897,0,-72.06711071919653,-33.87121207592941,97.06946057909391,,,,,,27.38567439213108,,,,2859570000.0,,5176.46,,
2008-01-29,sh.000919,4959.0500,5071.05,4870.65,4959.52,4947.4200,1298220000.0,2217000000.0000,3,0.009605,1,0.244574,0,-93.40341516283752,-45.77765269331103,82.89744625983857,,,,,,44.65576423966739,,,,4157790000.0,,5161.14,,
2008-01-30,sh.000919,5016.3000,5050.24,4750.24,4872.42,4959.5200,1646440000.0,2979000000.0000,3,0.012181,1,-1.756220,0,-116.003614767822,-59.82284510821323,80.91056808949436,,,,,,15.53518421512139,,,,2511350000.0,,5082.188,,
2008-01-31,sh.000919,4850.0800,4911.28,4774.85,4784.79,4872.4200,1553760000.0,2713000000.0000,3,0.011493,1,-1.798488,0,-139.37877269460205,-75.734030625491,94.6018998812574,,3.391644088428179,3.391644088428179,3.391644088428179,3.391644088428178,10.722210069064758,,,,957590000.0,,4981.640000000001,,
2008-02-01,sh.000919,4791.7500,4853.89,4589.83,4777.64,4784.7900,1697230000.0,2680000000.0000,3,0.012554,1,-0.149430,0,-156.6746511535357,-91.92215473109995,73.29892803321101,84.07161455020393,23.463052033231364,15.43448885531009,10.617350948557325,25.068764668815614,2.048729279897117,,40.0,,-739640000.0,,4868.358,5073.265,
2008-02-04,sh.000919,4916.4400,5198.83,4916.44,5196.62,4777.6400,2214640000.0,3822000000.0000,3,0.016381,1,8.769601,0,-135.01718098713354,-100.54115998230667,0.36288998357964475,24.193890936348293,75.80610906365172,44.031572111892956,26.44513992066367,79.20443649435153,70.32759070738709,,50.0,,1475000000.0,,4918.198,5047.329,
2008-02-05,sh.000919,5198.5500,5257.63,5129.13,5186.0,5196.6200,1521920000.0,2833000000.0000,3,0.010991,1,-0.204366,0,-117.35759973440054,-103.90444793272545,10.726265348906871,25.52064463739144,74.47935536260856,56.67911284680558,39.003867136138,92.02960426814073,68.51900307450774,,50.0,,-46920000.0,,4963.494000000001,5062.317,
2008-02-13,sh.000919,5097.7400,5135.56,5034.73,5060.32,5186.0000,1077110000.0,1899000000.0000,3,0.007779,1,-2.423451,0,-112.21009191833491,-105.56557672984735,29.54627133872422,41.221812730339195,58.778187269660805,57.48491866790166,46.09848881420841,80.25777837528815,64.45251207580836,,40.0,,-1124030000.0,,5001.074,5041.630999999999,
2008-02-14,sh.000919,5115.8900,5183.28,5103.74,5135.57,5060.3200,996370000.0,1693000000.0000,3,0.007195,1,1.487060,0,-100.89554771009625,-104.63157092589714,18.277927523210597,31.820850771441076,77.58821689556139,64.83093591500138,52.94357850667862,88.6056507316469,77.5043909170744,41.77984842965114,40.0,,-127660000.0,,5071.2300000000005,5026.435,
2008-02-15,sh.000919,5092.0200,5092.02,4985.46,5065.27,5135.5700,1295790000.0,2193000000.0000,3,0.009358,1,-1.368880,0,-96.48904671834225,-103.00306608438616,56.37914358568521,32.40638061929534,71.19496855345918,67.08415582439223,57.95012579400899,85.35221588515871,70.52066835038458,40.32527250486573,30.0,,-1423450000.0,,5128.755999999999,4998.557,
2008-02-18,sh.000919,5123.9900,5201.33,5084.54,5154.88,5065.2700,1531190000.0,2746000000.0000,3,0.011020,1,1.769103,0,-84.78869355707138,-99.3601915789232,37.75214020648858,15.386343216531891,84.6136567834681,73.16457114516922,63.227523412246484,93.03866661101469,44.38162924675606,53.51573138817512,40.0,,107740000.0,,5120.408,5019.303,
