date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
2009-07-03,sh.000932,4395.6600,4467.89,4384.52,4443.05,0.0000,1082073700.0,11719220000.0000,3,0.039767,1,0.000000,0,0.0,0.0,,,,,,,,,,,0.0,,,,
2009-07-06,sh.000932,4446.9200,4452.72,4389.31,4435.52,4443.0500,890941300.0,10325180000.0000,3,0.032717,1,-0.169473,0,-0.6006837606837507,-0.12013675213675015,,,,,,,,,,,-890941300.0,,,,
2009-07-07,sh.000932,4429.9700,4523.88,4418.31,4476.95,4435.5200,928258400.0,11292400000.0000,3,0.034085,1,0.934055,0,2.240497723232693,0.35199014293713843,,,,,,,,,,,37317100.0,,,,
2009-07-08,sh.000932,4443.0200,4506.67,4427.63,4494.12,4476.9500,769583900.0,8993610000.0000,3,0.028259,1,0.383518,0,5.810648484441117,1.4437218112379342,,,,,,,,,,,806901000.0,,,,
2009-07-09,sh.000932,4498.5000,4606.12,4498.5,4606.12,4494.1200,1110287000.0,11569690000.0000,3,0.040769,1,2.492145,0,17.476029867331818,4.650183422456712,0.0,,,,,,95.77275023858992,,,,1917188000.0,,4491.152,,
2009-07-10,sh.000932,4613.4100,4675.06,4612.2,4647.15,4606.1200,1095308400.0,11249040000.0000,3,0.040149,1,0.890767,0,29.68946508335921,9.658039754637212,9.767279090114004,,,,,,96.56415404270862,,,,3012496400.0,,4531.972,,
2009-07-13,sh.000932,4684.2000,4743.66,4684.2,4726.38,4647.1500,1095253400.0,11642220000.0000,3,0.040147,1,1.704916,0,45.240396206077094,16.774511044925188,5.311203319502005,,,,,,100.0,,,,4107749800.0,,4590.144,,
2009-07-14,sh.000932,4782.5800,4815.55,4751.52,4815.5,4726.3800,1276470700.0,14864990000.0000,3,0.046652,1,1.885589,0,64.01790182978948,26.223189201898048,0.012889255516648249,,,,,,100.0,,,,5384220500.0,,4657.854,,
2009-07-15,sh.000932,4819.4900,4822.51,4764.29,4793.46,4815.5000,1130046700.0,12857920000.0000,3,0.041300,1,-0.457690,0,76.24189738307086,36.22693083813262,8.965772661337663,,93.36742848010223,93.36742848010223,93.36742848010223,93.3674284801022,93.58220255081243,,,,4254173800.0,,4717.722,,
2009-07-16,sh.000932,4810.8000,4821.99,4743.54,4765.28,4793.4600,1126185000.0,13180870000.0000,3,0.041159,1,-0.587888,0,82.70227113697365,45.52199889790082,27.212210546336532,13.066508367771068,86.78901200369333,89.42037859425689,90.99919854859502,86.26273868558064,80.65485362095524,,60.0,,3127988800.0,,4749.553999999999,4620.353,
