date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctchg,isst,MACD,Signal,WMS(5),WMS(10),RSV,K,D,J,RSI(5),RSI(14),PSY(10),PSY(20),OBV,OBV(30),ma_5,ma_10,ma_20
2009-07-03,sh.000931,3162.0800,3215.62,3154.09,3215.62,0.0000,1920742200.0,18601870000.0000,3,0.027066,1,0.000000,0,0.0,0.0,,,,,,,,,,,0.0,,,,
2009-07-06,sh.000931,3223.8900,3235.42,3189.47,3235.42,3215.6200,2048012800.0,20315760000.0000,3,0.028759,1,0.615738,0,1.579487179487387,0.31589743589747743,,,,,,,,,,,2048012800.0,,,,
2009-07-07,sh.000931,3227.4300,3275.1,3210.7,3248.99,3235.4200,2419380800.0,22407900000.0000,3,0.033974,1,0.419422,0,3.8814844035355236,1.0290148294250867,,,,,,,,,,,4467393600.0,,,,
2009-07-08,sh.000931,3230.8300,3286.66,3218.6,3275.0,3248.9900,2105764600.0,20179160000.0000,3,0.029570,1,0.800557,0,7.7156818365815525,2.36634823085638,,,,,,,,,,,6573158200.0,,,,
2009-07-09,sh.000931,3274.5100,3362.82,3272.18,3362.82,3275.0000,2698758000.0,26553200000.0000,3,0.037897,1,2.681529,0,17.63733872188459,5.420546329062022,0.0,,,,,,100.0,,,,9271916200.0,,3267.57,,
2009-07-10,sh.000931,3371.3200,3414.35,3370.4,3393.02,3362.8200,2388142400.0,24031430000.0000,3,0.033535,1,0.898054,0,27.61883811952248,9.860204687154114,9.485058697972216,,,,,,100.0,,,,11660058600.0,,3303.05,,
2009-07-13,sh.000931,3387.0200,3443.7,3378.07,3411.42,3393.0200,2313912800.0,23075250000.0000,3,0.032493,1,0.542287,0,36.59216285420098,15.206596320563488,13.854077253218774,,,,,,100.0,,,,13973971400.0,,3338.25,,
2009-07-14,sh.000931,3421.5100,3469.46,3421.51,3469.46,3411.4200,2102584400.0,21294480000.0000,3,0.029407,1,1.701345,0,47.835512286166704,21.732379513684133,0.0,,,,,,100.0,,,,16076555800.0,,3382.344,,
2009-07-15,sh.000931,3480.6900,3503.41,3469.34,3483.05,3469.4600,2414787200.0,24418100000.0000,3,0.033774,1,0.391706,0,57.1833728122233,28.822578173391967,8.80508584526215,,94.1715332646285,94.1715332646285,94.1715332646285,94.17153326462852,100.0,,,,18491343000.0,,3423.954,,
2009-07-16,sh.000931,3496.2300,3506.44,3440.36,3450.35,3483.0500,2433995000.0,24668390000.0000,3,0.034042,1,-0.938831,0,61.24698578492007,35.30745969569759,41.23052043516625,15.918830708102783,82.30431902072748,87.05120471828788,89.89933613682412,81.35494188121541,78.61766821421551,,80.0,,16057348000.0,,3441.46,3354.5150000000003,
