真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3208.081,3186.10365,3211.40335,3218.66215,3217.22955,3219.6357,3218.7592,3218.01165,3219.28735,10988.668031518113,3.0153479858521
3180.158,3212.384,3211.25915,3213.00875,3223.5995,3235.4675,3240.4829,3241.77985,3240.74665,16694.834610130005,3.856445032777
3159.052,3190.6057,3212.4002,3214.1191,3214.9185,3210.77595,3195.4087,3184.33865,3189.9419,11203.97168168937,3.2299763015899
3110.648,3142.39065,3150.3589,3133.22115,3138.8481,3126.81075,3124.44005,3123.99145,3122.66505,2060.7144475168684,1.2167164990401
3066.796,3113.5419,3111.6344,3116.57615,3096.38165,3104.6653,3114.21005,3121.0228,3119.6833,846.9513153796917,0.7785256916947
3091.398,3066.3733,3057.44785,3042.2389,3039.65675,3038.8367,3035.06245,3028.0062,3019.5737,3375.988388725945,1.7138231292938
3117.376,3075.1075,3058.8246,3051.80015,3076.4522,3079.20035,3075.9399,3075.6235,3074.6851,819.3421497956252,0.7092026892759
3071.542,3133.0751,3133.19985,3141.5526,3156.36035,3161.2228,3161.39025,3170.85415,3169.69845,4518.144627417794,2.0330660274323
3068.012,3063.72365,3082.6771,3079.3187,3078.7539,3074.69625,3072.551,3060.0968,3053.52265,858.1434564446923,0.7538990948266
3128.927,3066.9763,3085.4283,3079.84905,3079.41345,3085.23855,3080.60945,3079.8058,3077.38795,1124.0047508040598,0.7886286640846
3117.973,3141.17505,3143.62415,3135.1603,3119.11275,3114.864,3113.82715,3097.9212,3097.39885,1975.9867310577968,1.2967965107347
3075.03,3120.4354,3112.4168,3117.3771,3109.0772,3096.82745,3087.735,3087.80755,3077.4022,2361.167392174379,1.3201380304299
3082.231,3081.7107,3081.8297,3077.0013,3067.20125,3062.63035,3059.86765,3053.2156,3046.83385,5555.327225107476,1.8156086203881
3081.177,3093.86855,3090.3427,3080.2315,3078.1474,3073.1612,3063.3574,3051.62475,3051.528,6043.878294158125,2.0240056906525
3100.858,3089.25185,3090.8704,3086.35605,3078.40565,3071.9566,3068.03995,3068.7276,3071.66375,5987.710250324022,2.1169608382942
3091.033,3111.3677,3111.52655,3135.52745,3131.53575,3130.1249,3142.493,3143.8143,3139.9363,1063.7662479309286,0.9740791343706
3136.644,3074.0445,3066.47295,3045.36915,3021.6765,3017.60305,3018.2223,3012.8573,3012.5874,18936.54142249588,4.1870637634654
3161.497,3138.90925,3145.2064,3138.9957,3140.4101,3148.66585,3139.6175,3141.6901,3141.24315,853.4956875659373,0.8413321785483
3159.15,3163.7716,3171.50625,3173.1959,3179.16335,3184.35815,3185.51495,3187.37555,3193.9859,195.6326757365632,0.3162960011376
3174.412,3149.2242,3172.15105,3180.0542,3185.2491,3183.7045,3198.2615,3207.16615,3215.10325,390.5969988346848,0.4741471733194
3163.263,3170.4959,3180.9664,3185.97565,3180.8915,3188.5951,3192.27765,3200.34405,3206.4656,211.1434559671899,0.347753055889
3174.032,3161.0524,3158.8364,3151.2722,3153.88135,3150.1249,3150.99495,3151.4095,3151.5273,1461.273720404377,0.9821623208848
3192.118,3177.19565,3180.79035,3193.82025,3194.25385,3195.4231,3204.66055,3208.53805,3208.7128,854.3502983981241,0.7427378832678
3169.565,3187.6447,3193.60875,3197.9641,3198.34995,3203.03865,3198.68065,3210.9616,3210.8009,1393.3867528975052,0.966521260566
3154.282,3178.02325,3183.7936,3181.12545,3193.2156,3192.0494,3201.41225,3203.1012,3209.2331,1775.9981112322007,1.1586440673674
3193.303,3148.96595,3136.01865,3131.2568,3125.69635,3118.1783,3120.3946,3125.1349,3117.9759,2333.850174819689,1.2473613739673
3213.84,3222.39575,3249.75335,3252.10825,3263.9598,3265.3033,3270.2511,3274.62815,3270.34065,16249.622523241596,3.5227294971857
3214.349,3214.5154,3213.9971,3215.3852,3231.2211,3238.43525,3235.8694,3237.48005,3238.96845,12103.09125606847,3.0362842510136
3168.964,3212.3174,3212.7516,3210.11235,3212.675,3211.72955,3209.7905,3212.9211,3212.15815,10656.322095615942,3.073157315786
3154.65,3167.8372,3163.0429,3160.18525,3151.2988,3147.389,3145.17335,3145.04565,3144.08595,2950.951352400003,1.4965771782147
3141.303,3149.57415,3146.57945,3129.1321,3126.7276,3127.86015,3117.9205,3116.5378,3119.94985,1388.0176522662507,0.8942565761043
3135.082,3137.4261,3109.3339,3103.0951,3106.13685,3109.45175,3097.2023,3095.3148,3096.2005,746.8368665493705,0.6661380206471
3120.46,3120.17185,3126.4467,3120.2233,3121.5015,3118.14595,3116.7649,3116.167,3114.2535,1343.090191514382,0.7812764685631
3041.443,3132.97795,3126.5955,3124.0357,3118.8018,3117.0103,3117.89655,3113.91395,3114.235,1844.097643634696,1.0441148755068
3095.473,3041.981,3035.20245,3034.57985,3016.5225,3012.65295,3010.79195,3005.8717,3006.14695,5423.3757593715445,2.2482140265997
3075.137,3079.2509,3074.68035,3051.1381,3043.60805,3032.46365,3024.98525,3024.16515,3024.99225,2615.5444096143683,1.4449491013564
3091.19,3070.1058,3070.0139,3085.2898,3070.79135,3085.71185,3084.3603,3080.9167,3079.39845,876.0443728021842,0.8689877336763
3114.205,3123.3148,3127.4136,3111.5883,3115.712,3115.07,3122.75325,3121.215,3116.3358,2328.7885215490796,1.31044808526
3115.18,3111.12715,3109.6451,3109.0069,3101.11925,3088.6066,3079.98045,3075.63785,3064.6909,989.4637821125116,0.8510873748026
3109.498,3103.31805,3115.3194,3115.08295,3116.20975,3112.97295,3105.37235,3090.8081,3091.84925,6739.801121003143,2.2104528782852
3067.147,3112.03425,3121.3871,3119.2375,3113.44035,3117.02025,3115.496,3105.8516,3105.74575,12714.691153728747,3.2369914682931
3052.783,3057.11165,3034.94325,3024.56525,3008.37275,2985.86505,2976.7142,2971.74055,2970.992,2773.7159253818672,1.5491950445487
3079.801,3039.84045,3008.71805,3000.9307,2996.94595,2988.2048,2982.63815,2980.52815,2981.99255,4523.317372248123,2.0977962709687
3049.796,3056.3245,3065.1797,3072.98495,3066.52175,3072.4737,3068.68105,3074.5874,3071.69765,21163.289220410003,4.2447662865679
3044.159,3049.3909,3035.0934,3037.26865,3027.9019,2994.29405,3005.6641,3004.38685,3005.02945,12977.442131292495,3.4692788677754
3021.9,3040.47695,3043.08775,3040.972,3027.4384,3034.4409,3036.2348,3038.04915,3040.72695,24847.701746787505,5.1150752516727
2907.822,3020.2695,3008.44415,3008.7742,3004.70285,2985.1885,2984.54165,2984.11755,2978.28945,19179.02135526407,4.739555575341
2915.731,2923.59425,2926.5697,2913.9227,2921.6918,2921.97805,2926.10365,2917.88675,2914.08385,5933.43878737407,2.3538644542188
2875.809,2923.40665,2916.34125,2902.9377,2896.0947,2882.4261,2881.7015,2877.8712,2884.358,4260.371333645634,2.0957865122419
2889.76,2865.12665,2872.7561,2855.2237,2854.43115,2850.1571,2852.48655,2851.37955,2850.5666,2054.4299564900048,1.3287096823508
2859.336,2882.02895,2869.58235,2860.6824,2858.71115,2860.85965,2855.7072,2862.69475,2858.24155,3841.6639416168855,1.9516156598627
2844.508,2861.0316,2868.5,2845.90325,2849.59465,2851.47805,2848.4481,2851.6456,2843.3653,4615.0900300884505,2.1304322016953
2813.177,2836.2741,2835.4781,2822.3161,2835.07155,2833.7106,2828.6736,2828.1634,2826.3603,3655.7741937378346,2.0149945654287
2786.896,2822.89715,2829.5161,2827.2018,2831.4071,2838.7054,2837.38085,2834.43285,2835.3284,3915.5494187809386,1.9926587325508
2847.418,2761.90785,2779.98865,2758.0645,2773.59405,2768.46845,2765.2218,2770.5252,2765.9563,1960.3123212337557,1.3007654096375
2775.557,2834.6926,2829.7776,2817.3172,2812.05125,2804.25655,2801.12685,2795.56685,2792.3133,2440.048250332505,1.6084714063193
2786.887,2751.02065,2748.33625,2733.13055,2724.6196,2721.29035,2716.6905,2716.57205,2717.96545,5136.817134728108,2.0256903355357
2759.126,2778.82055,2775.3244,2741.9927,2731.2786,2738.8426,2727.93245,2715.7475,2725.33885,5698.965593605924,2.2958561622549
2733.881,2730.5702,2716.1841,2709.5961,2689.42535,2679.5382,2682.2728,2677.78535,2677.1959,13407.308030599344,3.6474982376396
2747.228,2711.9173,2708.3494,2734.02645,2726.2062,2709.06795,2708.8089,2695.58255,2684.1682,10324.181605030928,3.4225336076191
2815.109,2736.62225,2714.9933,2706.62215,2702.99825,2706.02575,2714.76735,2711.92275,2713.22315,10059.113819950939,3.47043371211
2827.625,2811.5741,2795.9433,2791.4905,2786.59835,2777.63945,2780.975,2778.9148,2775.081,800.2889861518695,0.8401030557967
2777.771,2819.58925,2813.991,2809.50295,2805.7338,2804.68795,2800.6256,2799.4702,2798.10935,595.7167082912492,0.7733972489585
2837.658,2754.39295,2753.6944,2742.63,2746.9883,2744.089,2743.48505,2741.71525,2739.3432,5684.220310857174,2.4914277928153
