真实,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
2909.974,2963.3385999999996,2966.4694499999996,2964.23715,2964.95085,2968.28705,2970.6147,2973.79945,2975.15175
2914.823,2912.3187500000004,2910.46675,2907.77985,2914.7568,2925.28615,2932.0789999999997,2936.6103000000003,2939.2039
2905.24,2911.8632500000003,2908.4730499999996,2914.0454499999996,2911.4031999999997,2906.2715,2906.5738999999994,2905.6837000000005,2907.53355
2909.869,2900.4683999999997,2893.4950999999996,2899.6036,2904.02535,2908.4807,2910.0038000000004,2909.9504500000003,2911.5031
2891.343,2906.9320999999995,2929.4153,2935.7638,2952.85915,2954.9682,2953.09385,2951.5223,2950.05155
2909.2,2879.84095,2885.4245,2889.5396,2890.7740000000003,2888.63025,2888.1980999999996,2884.6895999999997,2885.42875
2933.99,2920.5398000000005,2933.2983000000004,2938.7689,2935.1829500000003,2941.68615,2938.32685,2936.3629,2941.46015
2911.053,2940.83215,2942.7316,2944.6852,2942.2373,2938.7424,2942.7355,2947.0842000000002,2947.4496
2903.637,2919.5125,2916.1357000000003,2915.84355,2908.0297,2904.0744000000004,2909.9703,2903.1835499999997,2895.80935
2885.288,2912.9274,2905.3326500000003,2886.2536,2882.1916,2880.34155,2876.3835,2865.39005,2860.31905
2906.168,2859.82985,2857.05665,2855.35415,2845.48575,2842.57305,2837.2331999999997,2833.2788499999997,2837.7031500000003
2907.06,2895.4623,2893.23395,2893.49105,2887.91175,2868.5687500000004,2870.50745,2869.28395,2862.0952500000003
2903.194,2906.88335,2907.4731,2900.7093,2902.2904,2902.2002,2906.0412499999998,2902.5506,2902.4930000000004
2889.693,2905.809,2900.3686500000003,2896.4603500000003,2895.69675,2895.9874,2897.28765,2897.6192,2900.26155
2871.981,2874.81365,2871.071,2876.1623999999997,2880.7940500000004,2882.3768,2883.60685,2884.03565,2886.8106500000004
2875.807,2871.2466999999997,2873.03285,2876.65635,2877.3776500000004,2880.32965,2884.92965,2889.267,2890.0773
2884.698,2873.5626500000003,2874.3622000000005,2870.266,2870.24005,2874.9637000000002,2875.59045,2869.68675,2872.5037
2878.115,2879.52635,2885.768,2886.8979999999997,2877.9712,2878.7261,2879.3611,2877.73905,2876.7410499999996
2899.468,2872.2595,2868.2616000000007,2862.7775,2861.2643,2857.867,2855.3669,2851.17135,2851.9654499999997
2912.013,2889.48525,2875.693,2875.34635,2875.3443500000003,2866.80695,2866.07665,2868.50285,2865.04925
2914.477,2916.1758500000005,2917.0281000000004,2916.4881,2918.5951,2918.6043500000005,2922.3176000000003,2920.7932,2922.4342
2917.315,2907.5044500000004,2920.9641,2933.6364000000003,2936.3645500000002,2935.1451500000003,2936.3713500000003,2938.6008,2937.78925
2924.417,2918.76825,2919.99815,2923.34955,2925.6055,2927.26325,2930.2203,2932.8282,2932.6029500000004
2915.698,2924.3676000000005,2926.94535,2931.15315,2932.7206,2933.8974500000004,2938.4039000000002,2940.2303999999995,2943.5795000000003
2967.676,2909.54115,2909.99935,2912.74895,2908.53405,2913.2039,2919.7944500000003,2922.26005,2927.1206
2984.392,2965.0896000000002,2969.8331000000003,2974.2994000000003,2970.0508,2971.1213000000002,2974.11435,2974.35365,2974.90895
3022.421,2983.7289499999997,2991.1399,2993.6613500000003,3002.0092500000005,3001.9544,3001.1264,3000.8097,3004.38265
3017.044,3026.03515,3029.94585,3033.3105,3036.0882,3037.2360500000004,3037.9213499999996,3037.1206,3035.9739500000005
3017.065,3014.65355,3020.0597,3033.34555,3034.0233500000004,3031.97735,3027.58905,3030.6000000000004,3035.0068499999998
3004.937,3021.8294,3031.40465,3035.8815999999997,3032.37835,3027.2684499999996,3037.0153499999997,3040.7967,3044.3403
2962.751,2998.3104000000003,3005.4377000000004,3016.83065,3024.7971,3033.02055,3039.04075,3040.7870000000003,3048.39465
2982.68,2969.7044000000005,2978.3607,2990.4875,2995.2846499999996,3001.09595,3014.5444500000003,3027.5289500000003,3032.7532
2981.88,2991.427,3004.69725,3012.5229,3019.6328000000003,3034.6396000000004,3038.9057000000003,3038.7723,3037.8468000000003
3007.354,2993.12485,3007.8475000000008,3020.3399,3030.54705,3038.4934000000003,3044.91705,3049.949,3048.79465
3005.035,3031.09265,3039.46385,3046.26825,3051.98925,3049.469,3059.0597500000003,3057.8679500000003,3051.8559999999998
3040.023,3003.26185,3006.17425,3006.4289500000004,3014.24735,3013.0511,3008.28845,3007.9402,3004.2499500000004
3050.124,3045.75925,3054.6942,3057.4026000000003,3055.8432000000003,3059.7873500000005,3062.0459499999997,3064.37225,3062.7299500000004
3085.197,3054.2985,3052.87935,3057.9585,3063.7227000000003,3062.28115,3062.3709,3066.9316999999996,3064.1962
3083.785,3086.7338500000005,3097.6601499999997,3098.54885,3099.5263,3104.00075,3104.14235,3101.3191,3100.6912
3083.408,3090.05305,3092.6921,3096.0357000000004,3094.79715,3095.2801,3094.8273499999996,3092.3294,3097.9326
3104.801,3086.3181500000005,3089.8467,3084.179,3086.4310000000005,3093.0196,3095.13705,3098.7971,3102.60135
3066.892,3098.6286,3097.3636500000002,3093.93985,3093.71155,3089.68645,3087.6126999999997,3088.9887,3089.8013
3094.881,3063.2373500000003,3060.4874,3052.28525,3054.3383,3053.0691500000003,3053.16245,3051.8214500000004,3053.8244
3092.29,3091.8116,3101.2295,3102.16925,3102.5721999999996,3107.60845,3108.7437,3117.9804000000004,3114.7836500000003
3115.569,3093.6849500000003,3094.7298,3095.52705,3096.02505,3097.7567,3098.6913000000004,3100.2271,3098.9249500000005
3106.82,3123.5289000000002,3128.4389,3131.8902500000004,3131.99345,3142.9473,3145.8455,3143.6573,3142.0933499999996
3090.037,3104.9567,3107.7696,3111.06045,3114.7130500000003,3113.32465,3111.12455,3114.6670999999997,3113.84685
3074.081,3110.8294,3122.82885,3129.97095,3129.14865,3131.6739,3136.43435,3135.4699,3137.1658500000003
3075.495,3069.37145,3071.85365,3073.76365,3059.9202,3049.5719,3051.5146999999997,3054.1723,3050.0635
3095.787,3069.3019,3058.1312000000003,3059.0396,3066.3432000000003,3059.8575,3061.49035,3067.76035,3066.39585
3052.141,3084.96535,3077.2688500000004,3080.6762,3074.14925,3066.85595,3066.1629000000003,3060.79255,3059.47335
3060.754,3056.6622500000003,3055.1908000000003,3061.3688999999995,3054.4006999999997,3055.0005,3049.4037,3043.20645,3046.658
2976.528,3053.4931,3061.68105,3057.0261,3058.6638500000004,3067.94385,3068.22875,3066.17915,3070.55145
2746.605,2975.4035000000003,2977.92165,2970.09895,2956.7131,2957.18485,2953.3564000000006,2957.993,2953.4267
2783.287,2810.0016000000005,2799.9404500000005,2802.2554,2771.0385,2749.5974,2746.7024500000007,2738.69895,2745.0517
2818.087,2805.09915,2750.3536999999997,2730.1922999999997,2724.5192500000003,2717.02815,2710.4538000000002,2713.1838500000003,2711.63025
2866.509,2821.4266500000003,2800.7324000000003,2795.63015,2792.9221500000003,2776.13445,2776.00345,2781.5568000000003,2779.71275
2875.963,2857.9872000000005,2854.6867,2839.73405,2830.0821499999997,2833.34935,2837.4333,2832.4858,2828.2665
2890.487,2868.42565,2846.7566500000003,2832.1493,2829.3147,2841.526,2832.7055,2821.2757,2809.1524
2901.674,2873.2463000000002,2870.52075,2847.3038500000002,2862.9382,2851.1195,2842.3923,2832.4103,2837.4694
2926.899,2917.6257,2918.7775,2935.1775,2922.4593,2922.3485,2908.5632,2894.18815,2892.4307500000004
2906.073,2930.95765,2929.12935,2936.3824,2938.4477,2932.4116,2926.76935,2926.46205,2914.27085
2917.007,2919.9079,2926.3281500000003,2926.35445,2894.87295,2885.9503,2883.8294000000005,2872.6805000000004,2876.46485
2983.622,2939.76145,2944.58075,2957.76625,2961.9936500000003,2965.9952,2957.2127,2970.25185,2980.0148500000005
2984.971,2981.23495,3000.98465,3035.40315,3026.7479,3021.1498,3032.70255,3045.7277999999997,3047.94945
2975.401,2994.5187,2994.83495,2992.10825,2968.84045,2974.6771,2975.3713000000002,2969.1822,2967.78695
3030.154,2990.89505,3004.9128999999994,3004.909,3014.4869,3033.34505,3021.2584500000003,3030.346,3026.33915
3039.669,3036.2269,3032.9681000000005,3037.1849,3043.8020500000002,3043.66685,3054.8243999999995,3070.0325500000004,3060.3027
3031.233,3050.9298500000004,3048.0223,3056.7006,3056.2067,3063.98405,3062.0512,3065.9806,3065.0236999999997
3013.05,3019.2012999999997,3041.60505,3051.2503,3052.38085,3049.7394,3050.35755,3052.3198,3050.88085
2987.928,3026.6609000000003,3038.14675,3036.34985,3024.7797,3036.6366499999995,3033.2024,3037.2532499999998,3049.5939
2991.328,2988.13515,2995.5275,2993.34365,3013.5709500000003,3024.87515,3044.6726500000004,3053.6666000000005,3068.2011500000003
2880.303,3032.9315,3030.8531,3035.53445,3062.4967499999993,3073.24835,3081.18505,3083.8530499999997,3093.5231000000003
2970.931,2869.0525500000003,2860.1891,2866.3575,2856.2015499999998,2844.96375,2855.29385,2843.69715,2847.0321000000004
2992.896,2974.906,2991.0850499999997,2993.2802500000007,2996.13535,3012.0811000000003,3012.16425,3017.72905,3022.127
3011.665,2996.56145,3011.89925,3020.0721000000003,3027.4495500000003,3031.8263,3029.70435,3027.1613,3025.3984
3071.677,3035.5056999999997,3041.0407999999998,3048.3256499999998,3057.05465,3056.5434,3062.15695,3071.0215,3066.045
3034.511,3068.5101999999997,3085.3884,3090.9861,3107.6494,3116.2529999999997,3118.87995,3143.2213,3142.0918
2943.2907,3054.37565,3054.50495,3056.0477999999994,3035.5689,3026.5715,3022.7449000000006,3017.611,3010.35555
2996.7618,2951.61485,2953.16935,2917.4519499999997,2907.1571999999996,2902.51805,2900.9701,2899.33105,2901.4456
2968.5174,3004.27905,2980.74845,2965.45185,2969.5391500000005,2978.90675,2967.6761500000002,2983.6086,2974.52435
2923.4856,2981.8187499999995,2970.68823,2982.27617,2983.78526,2991.0150000000003,3003.315265,3006.9172399999998,3016.26318
2887.4265,2921.7166,2906.6305,2898.3381,2884.580915,2883.1991,2882.1533449999997,2883.27613,2881.2998800000005
2789.2537,2884.02759,2886.39193,2885.1330900000003,2883.90929,2899.8675249999997,2902.886375,2899.13174,2900.151445
2779.6407,2814.7703999999994,2827.333565,2850.2026299999998,2830.39298,2831.78533,2824.667915,2821.09809,2824.297465
2728.7563,2807.474435,2776.34045,2764.27558,2795.022785,2799.2300550000004,2788.7887650000002,2790.0783199999996,2791.0231400000002
2702.1296,2734.94625,2726.728505,2732.88403,2744.5165800000004,2741.47965,2740.99704,2744.243715,2752.667345
2745.6182,2715.88875,2724.532235,2751.18253,2767.5197200000002,2770.61169,2791.21788,2797.21097,2791.174105
2660.1674,2737.16083,2736.22602,2743.9919200000004,2752.364855,2773.421005,2771.8394550000003,2785.497725,2787.585425
2722.4381,2675.7403100000006,2713.2328,2713.0659800000003,2714.60583,2735.19953,2757.4142549999997,2759.7700050000003,2758.688485
2781.5913,2732.3754000000004,2750.925545,2719.1338049999995,2727.325175,2726.3088500000003,2715.71275,2698.385515,2696.38573
2764.9109,2771.583105,2751.7482250000003,2783.41348,2808.24907,2817.605585,2810.661575,2803.2788949999995,2807.7796
2772.2033,2767.94733,2788.811315,2802.246215,2794.40036,2792.46888,2794.2419449999998,2792.224685,2799.034425
2747.2138,2791.9695,2808.0418499999996,2804.3797000000004,2793.3701499999997,2798.1460150000003,2782.958015,2778.983985,2783.501685
2750.2962,2721.289325,2727.599685,2735.630875,2734.1630499999997,2720.3550649999997,2728.657415,2725.889345,2732.7957650000003
2734.5215,2727.5662,2737.3040849999998,2768.8736,2766.401835,2778.59715,2785.4755499999997,2796.98097,2808.362655
2780.6379,2718.02736,2738.0362800000003,2771.625645,2761.81358,2751.78514,2762.12673,2766.738775,2767.448725
2763.9874,2787.249365,2759.63037,2747.979695,2744.722985,2748.79673,2759.4073799999996,2759.906285,2761.80031
2820.7634,2758.73416,2764.7741699999997,2768.64654,2767.5306849999997,2784.25749,2786.80969,2789.475765,2788.451915
2815.3686,2827.9585150000003,2838.14576,2833.9470650000003,2844.31192,2844.641205,2842.028445,2847.6524,2844.100265
2825.9036,2832.245355,2836.595365,2835.655875,2841.4356949999997,2846.95957,2842.62695,2845.44616,2853.0046599999996
2796.6312,2826.450215,2837.8498799999998,2843.665435,2843.3925,2853.8516600000003,2855.953745,2863.557455,2867.09627
2783.0476,2808.67835,2807.9877400000005,2813.91221,2813.57557,2816.5028,2820.367665,2823.37101,2826.50418
2827.283,2794.563545,2786.487045,2791.843915,2781.24147,2801.1982550000002,2801.65765,2801.642035,2802.7411899999997
2811.1741,2820.737185,2816.88714,2795.894395,2803.00507,2808.6106550000004,2808.6709849999997,2807.6547549999996,2814.48659
2819.935,2806.31868,2792.6059750000004,2785.8737650000003,2780.991895,2769.265745,2774.28873,2777.922135,2773.73309
2838.4945,2823.39738,2819.014265,2837.3057,2841.806035,2846.357345,2844.4894400000003,2850.826765,2848.37696
2852.5528,2838.205905,2840.465,2843.2403999999997,2851.451145,2855.0901600000007,2852.039605,2856.61328,2858.434205
2827.0133,2869.8282100000006,2876.111625,2881.667105,2884.4523800000006,2880.9465649999997,2886.741135,2889.776015,2878.6406899999997
2843.9804,2833.793555,2838.08832,2838.050085,2842.09017,2840.60619,2839.635985,2843.30602,2844.3550999999998
2838.4994,2840.7406,2845.4428700000008,2838.82253,2839.9904699999997,2840.4987,2841.53344,2843.92372,2844.717315
2808.5293,2835.73855,2839.879,2837.7371000000003,2836.58749,2834.67336,2840.3705149999996,2841.55927,2847.19754
2815.4947,2825.222755,2831.74651,2829.28633,2832.4584600000003,2838.50885,2841.8550400000004,2846.278185,2846.4007800000004
2810.0243,2813.48325,2812.63035,2801.85415,2806.17972,2800.22064,2794.3467249999994,2795.6571350000004,2794.04307
2822.4424,2817.6714650000004,2823.09241,2823.10551,2815.0242200000002,2818.324665,2817.855645,2816.1604300000004,2822.18088
2860.0822,2830.90384,2834.9843200000005,2830.592775,2840.5852,2838.13382,2839.61544,2846.21917,2847.3279300000004
2878.1402,2860.67382,2870.11763,2874.46968,2874.0983050000004,2881.96751,2874.7343950000004,2871.82584,2872.898755
2871.5232,2878.19308,2878.6669,2879.671555,2885.8843,2890.372255,2879.6510900000003,2875.10718,2875.95913
2895.3444,2876.878005,2880.0090250000003,2869.291235,2871.4036800000003,2869.00813,2861.962695,2862.20532,2862.066095
2894.802,2888.87343,2887.5381500000003,2887.460105,2888.9543700000004,2890.282395,2891.363485,2889.88275,2891.24185
2891.5564,2894.2001,2899.7356,2902.4032500000003,2903.2442499999997,2905.8339,2908.4197999999997,2908.6186000000002,2913.4135
2898.0495,2886.3889900000004,2880.670975,2881.078775,2887.3222100000003,2890.70672,2890.5955050000002,2895.637625,2897.90537
2870.3422,2894.8259700000003,2893.2385000000004,2896.682455,2899.428135,2897.6076399999997,2899.106135,2900.22786,2899.494
2868.4587,2870.9766200000004,2876.6279299999997,2878.44069,2868.4373800000003,2874.326395,2875.0012699999997,2874.540035,2879.4754350000003
2875.4176,2863.48301,2869.721155,2867.1543149999998,2870.957495,2871.273565,2875.00036,2877.657605,2878.6144249999998
2898.576,2871.55472,2872.72543,2871.7900200000004,2874.0082899999998,2870.2660050000004,2870.52318,2868.84557,2869.23895
2883.7378,2890.96824,2881.5953750000003,2880.51616,2880.617755,2883.79742,2874.1649150000003,2874.88001,2874.1140100000002
2867.9237,2869.053895,2870.454715,2874.1105900000002,2873.913,2867.459265,2863.871095,2863.3483750000005,2855.2023849999996
2813.7654,2860.6234249999998,2856.78609,2853.039955,2844.740005,2840.74651,2839.789945,2837.82668,2834.2404049999996
2817.9697,2812.0735,2804.8589,2811.1565499999997,2808.2455399999994,2808.34713,2804.821215,2803.963345,2806.20665
2846.5473,2827.87245,2825.4306100000003,2818.04166,2821.43415,2824.059365,2819.7102999999997,2818.9158399999997,2817.786145
2836.8036,2836.972765,2833.7508399999997,2828.0464950000005,2826.152745,2821.4680949999997,2821.8674300000002,2818.73345,2816.1145850000003
2846.2217,2831.13126,2828.5855250000004,2822.95464,2822.42868,2823.8471250000002,2826.986975,2826.8222299999998,2825.17372
2852.3512,2837.9066000000003,2835.77665,2822.96342,2823.7620500000003,2825.33411,2817.37562,2817.4481499999997,2817.4407650000003
2915.4311,2834.334,2825.56826,2818.099795,2818.83155,2811.058,2807.5049200000003,2803.3427599999995,2800.45254
2921.398,2916.6332900000007,2921.965,2918.5136,2916.89783,2921.40592,2918.74229,2920.55189,2916.82143
2923.3711,2923.26645,2922.595795,2915.4938650000004,2917.03409,2909.8944149999998,2910.0180450000003,2905.597235,2899.0022750000003
2919.2506,2925.01995,2919.72053,2918.96859,2909.56655,2909.988495,2908.659065,2911.367965,2910.58136
2930.7993,2923.22569,2915.0213550000003,2911.5449200000003,2907.196895,2905.93045,2905.033155,2906.79442,2910.0429400000003
2937.7712,2927.1720049999994,2922.4364750000004,2916.3013900000005,2912.107185,2914.067785,2911.85674,2912.6246250000004,2913.316455
2956.1116,2933.117165,2935.043845,2933.777825,2928.1035,2925.958675,2927.77654,2929.452805,2931.04567
2943.7525,2946.666905,2930.538745,2930.2399049999995,2928.136845,2924.0583850000003,2918.8658950000004,2919.72565,2914.154
2920.8968,2935.0059450000003,2916.0181549999998,2915.7711449999997,2922.0302599999995,2910.61482,2911.336845,2906.373075,2903.4175450000002
2919.7408,2919.07625,2924.6383349999996,2929.46818,2923.9299149999997,2925.6474000000003,2923.878845,2924.2550600000004,2922.6673250000003
2890.0306,2924.7302900000004,2933.983575,2931.42423,2932.687255,2936.7211049999996,2937.449125,2939.437015,2939.3787650000004
2931.7493,2890.34861,2880.5281699999996,2887.5170550000003,2891.361575,2883.954975,2882.5828600000004,2882.7555199999997,2883.90992
2935.873,2940.9924499999997,2944.0691949999996,2949.397895,2953.25499,2956.21645,2955.334025,2957.37821,2953.871365
2939.3151,2933.6130000000003,2937.58759,2940.284015,2940.55713,2940.4786599999998,2939.514585,2939.7129649999997,2935.802565
2967.6341,2939.0788350000003,2946.98972,2951.951465,2951.741435,2953.54665,2953.649765,2951.9629750000004,2952.19923
2965.2717,2968.3799999999997,2972.34923,2969.79176,2973.15713,2972.3416349999998,2970.37298,2973.314445,2972.40864
2970.6203,2969.196415,2964.428125,2964.36668,2959.2492549999997,2958.108635,2954.68055,2958.0353000000005,2960.41653
2979.5505,2973.93775,2974.6611,2977.745605,2977.42119,2976.3189300000004,2977.224685,2976.895235,2976.8228200000003
2961.5164,2980.2411,2983.149035,2986.6915950000002,2988.28158,2991.987815,2996.081145,2998.04959,2996.90995
2984.6741,2959.7626250000003,2960.655355,2961.5772049999996,2961.15466,2964.0840749999998,2967.25164,2966.3462499999996,2970.90941
3025.981,2981.634655,2988.628495,2995.1879299999996,2996.5359599999997,3002.11511,2995.4585700000002,2998.32478,2999.3920500000004
3090.5693,3027.496980000001,3030.2925349999996,3027.682895,3029.306075,3033.362045,3037.7824900000005,3043.087845,3041.354655
3152.8126,3082.4841100000003,3089.750965,3091.75692,3107.96191,3115.24896,3109.5714399999997,3110.958035,3107.2252150000004
3332.8807,3147.1877999999997,3149.6943350000006,3143.911,3137.226385,3135.672805,3130.19423,3132.05454,3134.0073949999996
3345.3369,3268.545125,3241.50252,3255.5671700000003,3258.834635,3261.733345,3254.198265,3252.98959,3253.2180900000003
3403.4401,3371.0646050000005,3382.456655,3408.0071550000002,3415.768215,3410.290545,3412.38552,3436.76761,3459.3516550000004
3450.5935,3412.684085,3401.66508,3428.026175,3440.375945,3434.28453,3449.881745,3454.5339,3465.7102649999997
3383.3222,3441.346165,3389.8025599999996,3399.4579599999997,3379.7840450000003,3373.2630249999993,3369.83341,3375.94326,3387.68948
3443.2863,3417.40435,3395.950475,3437.26794,3427.03971,3425.40316,3439.499755,3457.812035,3504.113415
3414.6186,3418.2725,3429.3156950000002,3386.4562,3400.6778750000003,3418.5344099999998,3431.3732250000003,3453.671715,3464.8752950000003
3361.3044,3425.2126200000002,3436.4465099999998,3421.9001,3436.6048149999997,3459.2951199999998,3484.43225,3498.9608749999998,3516.142855
3210.0986,3364.41102,3399.0396499999997,3396.91442,3386.303865,3400.23179,3425.64149,3422.334515,3429.58389
3214.1287,3228.9859500000002,3233.2934450000002,3187.1496349999998,3224.05845,3219.48952,3207.88586,3218.7997800000003,3201.4269649999997
3314.149,3169.37223,3154.86208,3180.7346400000006,3210.83971,3244.1466849999997,3248.014525,3230.754315,3232.9634000000005
3320.8947,3294.9283000000005,3270.14756,3256.6097499999996,3255.1172800000004,3240.78332,3231.5229600000002,3208.5494,3179.0220550000004
3333.1635,3284.656175,3262.592595,3286.901905,3275.99043,3239.8846750000002,3231.8047850000003,3211.5262650000004,3192.418415
3325.1102,3274.6735550000003,3271.0104,3270.5306600000004,3258.9365799999996,3264.6443100000006,3254.6644800000004,3236.69889,3231.320885
3196.7684,3298.21036,3295.87192,3291.4669000000004,3264.4820400000003,3266.098595,3262.118765,3251.11212,3244.799405
3205.2268,3210.0989900000004,3170.549005,3153.9862550000003,3175.7046,3160.77312,3143.41628,3135.539335,3125.3727900000004
3227.9604,3236.2590950000003,3247.063505,3224.37878,3219.791155,3209.4715699999997,3194.096085,3196.39458,3183.622995
3294.5521,3259.67317,3260.59731,3265.057355,3270.063285,3269.37486,3282.9429550000004,3300.2765499999996,3299.66668
3286.822,3279.53784,3256.3750499999996,3220.293965,3208.362955,3208.8305,3197.96753,3195.270195,3195.555835
3310.0065,3249.67607,3257.5747,3231.233345,3213.426445,3203.2090200000002,3161.824315,3164.93339,3157.55725
3367.9658,3315.790125,3290.780855,3263.07533,3258.87024,3225.22662,3219.8198199999997,3200.8025,3182.4341750000003
3371.6875,3374.67517,3406.1529250000003,3417.1944750000002,3403.642925,3405.8081300000003,3389.56825,3392.4300300000004,3390.6856150000003
3377.5648,3375.33338,3367.035025,3359.0611150000004,3387.711045,3399.5151699999997,3412.439625,3421.3826950000002,3375.03529
3386.4631,3382.2252500000004,3373.93365,3371.06712,3367.7313050000002,3389.0799349999998,3395.601095,3391.2968250000004,3372.21145
3354.0352,3386.02175,3409.4839950000005,3419.7532250000004,3425.101075,3443.00124,3447.6682600000004,3451.9031800000002,3418.4160850000003
3379.2524,3378.58197,3391.4702199999997,3385.77383,3383.78297,3377.44196,3384.9447250000003,3387.532865,3389.74899
3340.29,3397.65898,3407.9958500000002,3411.18196,3410.072955,3397.39493,3391.902715,3394.9644200000002,3399.2138649999997
3319.2656,3356.168235,3384.99025,3409.731975,3425.8472950000005,3436.153505,3448.50784,3449.124565,3443.845365
3320.7261,3297.691565,3261.9827999999998,3245.764295,3229.0346200000004,3219.90568,3210.9211800000003,3209.34742,3215.226175
3360.0988,3297.603535,3273.74935,3259.89389,3260.03406,3262.169095,3264.11116,3255.06961,3252.3596500000003
3438.801,3355.3887999999997,3357.8847,3363.78739,3367.64061,3361.6662749999996,3363.74073,3360.2362550000003,3350.181705
3451.0894,3432.419385,3436.0766249999997,3444.7853649999997,3449.0041300000003,3455.02484,3447.772545,3449.0014300000003,3447.342665
3408.1288,3457.521655,3454.21688,3469.1945650000002,3481.5747499999998,3474.261095,3473.6954,3473.94374,3479.2888650000004
3363.8988,3410.2917000000007,3445.53135,3452.0522200000005,3447.5014650000003,3458.5128350000005,3455.68279,3446.4939349999995,3440.99436
3380.6825,3361.8311750000003,3348.97472,3337.2942599999997,3342.59292,3343.3076899999996,3341.1580599999998,3344.80075,3358.1847749999997
3385.6383,3375.07929,3376.74613,3370.7054050000006,3377.3691299999996,3378.414535,3381.2079949999998,3390.97455,3383.525255
3373.5781,3382.4502,3389.6493499999997,3395.999705,3409.529445,3432.521345,3424.9895,3435.132785,3448.3451800000003
3329.7388,3375.61369,3374.0492050000003,3381.177305,3385.3340749999998,3405.0139749999994,3410.306995,3420.08163,3415.454355
3350.1128,3347.7025,3350.1038399999998,3370.89409,3385.48372,3395.38966,3404.1437799999994,3406.8722449999996,3407.71349
3403.8066,3300.05656,3320.92333,3311.0325350000003,3293.25753,3293.2667600000004,3301.30362,3305.99283,3296.775355
3395.6775,3421.60735,3421.06386,3431.70219,3427.4867750000003,3436.555185,3424.026745,3432.5507150000003,3428.164795
3410.6068,3405.0861499999996,3419.9237350000003,3430.8249,3437.5721949999997,3436.845435,3433.086445,3430.1771850000005,3429.7559600000004
3404.8017,3416.20456,3419.64296,3426.269315,3422.8945750000003,3415.52578,3426.834245,3424.1411749999997,3414.880215
3384.9806,3432.7571,3434.40665,3432.0166950000003,3424.72772,3426.78277,3431.15578,3427.66101,3426.7999900000004
3355.3666,3369.6407,3369.39349,3360.1329600000004,3346.830565,3347.68635,3333.5905650000004,3328.0806000000002,3328.3636450000004
3292.5907,3349.4638999999997,3352.21195,3340.1395599999996,3335.97294,3342.4632,3364.38739,3365.6604749999997,3368.6790700000006
3316.417,3289.78465,3268.46375,3249.433325,3242.71976,3242.4804599999998,3255.638685,3249.526725,3245.94472
3254.6279,3311.04803,3281.403125,3262.13744,3266.07193,3258.18927,3253.46471,3256.0367800000004,3264.11826
3234.8234,3239.63781,3238.3269,3248.343725,3249.98491,3231.7803400000003,3223.6765450000003,3232.970015,3234.62377
3260.3461,3228.656,3261.707425,3263.0158549999996,3253.874,3261.191935,3267.185295,3275.119765,3280.1883850000004
3278.8138,3276.60355,3259.1449949999997,3245.415645,3265.5474600000002,3269.123085,3253.796585,3252.313105,3256.37754
3295.6795,3267.2346500000003,3265.629925,3276.093475,3279.905645,3277.596305,3276.559815,3287.793245,3289.75807
3283.9244,3296.65935,3290.25569,3287.682495,3273.13515,3268.87098,3277.2729199999994,3272.515765,3265.671205
3270.435,3268.0750500000004,3261.139235,3265.5045600000003,3264.60964,3260.0370199999998,3262.348475,3248.98017,3245.10315
3338.0897,3256.1189,3247.11319,3247.702245,3249.318585,3249.9301800000003,3249.8986999999997,3243.1123900000002,3246.69045
3316.9351,3315.4464,3311.6342499999996,3302.059255,3286.9725,3284.00483,3280.62603,3275.679685,3276.92202
3274.3015,3320.6477400000003,3333.3622,3346.9178199999997,3346.738675,3353.1162249999998,3368.81883,3377.1866600000003,3390.494595
3279.7105,3259.9391,3251.9762950000004,3261.158735,3267.861255,3261.096705,3267.16184,3273.392315,3288.6287300000004
3223.1764,3260.65413,3242.970405,3256.104805,3266.438465,3270.26807,3265.35427,3265.3781,3272.3966200000004
3219.4179,3221.423425,3230.0377000000003,3239.9223549999997,3218.79334,3213.1973099999996,3228.7769049999997,3224.07942,3225.511775
3217.5346,3207.96983,3218.9221450000005,3213.51325,3205.942625,3222.04756,3236.10283,3237.66426,3235.6027050000002
3224.3593,3223.79741,3216.9507350000003,3206.77894,3212.3269149999996,3213.842105,3208.7146350000003,3205.5922849999997,3214.882865
3218.0521,3259.1973000000003,3263.607935,3256.1441400000003,3257.333245,3260.81304,3258.0501799999997,3263.20036,3266.96744
3272.0762,3231.2704400000002,3236.3636949999996,3236.084295,3238.2263300000004,3233.1562299999996,3235.53598,3236.353415,3235.8269849999997
3358.4652,3293.8857850000004,3298.4842,3310.8559750000004,3316.6564550000003,3320.5720300000003,3332.82474,3332.47422,3332.8983000000003
3359.7499,3358.705395,3372.77586,3382.39579,3386.196215,3411.7818500000003,3414.619385,3414.944575,3414.89183
3340.7782,3364.7109,3374.8500700000004,3374.394415,3369.2798949999997,3362.907585,3360.274695,3355.98748,3349.65687
3332.1832,3347.284135000001,3347.829925,3334.35736,3324.7144500000004,3318.88037,3309.531115,3306.958195,3310.87374
3336.3582,3316.5326199999995,3308.3031950000004,3294.3110850000003,3281.94491,3275.8502800000006,3276.8001249999998,3276.794925,3275.184805
3312.6671,3324.78333,3317.412315,3308.1032750000004,3314.6696,3298.69512,3295.6062949999996,3299.2092549999998,3300.197795
